Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
97,1.455430e+02,8.612392,9.803830e-03,-1.740000
98,1.470510e+02,8.615791,1.026920e-02,-1.674000
99,1.485430e+02,8.608475,6.546050e-03,-1.962000
100,1.500350e+02,8.615645,9.834350e-03,-1.710000
101,1.515420e+02,8.626900,1.298910e-02,-1.134000
102,1.530350e+02,8.622521,1.111610e-02,-1.584000
103,1.545390e+02,8.627451,1.235970e-02,-1.320000
104,1.560420e+02,8.613916,8.441980e-03,-1.860000
105,1.575420e+02,8.631109,1.328670e-02,-1.080000
106,1.590350e+02,8.625805,1.230250e-02,-1.344000
107,1.605370e+02,8.622706,9.502470e-03,-1.656000
108,1.620410e+02,8.623974,1.143270e-02,-1.458000
109,1.635340e+02,8.640485,1.439670e-02,-0.996000
110,1.650420e+02,8.643703,1.459130e-02,-0.798000
111,1.665390e+02,8.635631,1.245120e-02,-1.308000
112,1.680400e+02,8.638912,1.440050e-02,-0.978000
113,1.695410e+02,8.642396,1.414880e-02,-0.960000
114,1.710400e+02,8.649020,1.501090e-02,-0.864000
115,1.725460e+02,8.653649,1.515590e-02,-0.660000
116,1.740430e+02,8.632083,1.140600e-02,-1.476000
117,1.755380e+02,8.638572,1.412590e-02,-0.828000
118,1.770500e+02,8.655284,1.595700e-02,-0.516000
119,1.785430e+02,8.653175,1.491170e-02,-0.870000
120,1.800390e+02,8.661659,1.594170e-02,-0.612000
121,1.815560e+02,8.674823,1.691070e-02,-0.204000
122,1.830400e+02,8.665724,1.600660e-02,-0.384000
123,1.845430e+02,8.665250,1.626600e-02,-0.516000
124,1.860550e+02,8.677358,1.689920e-02,-0.360000
125,1.875440e+02,8.680101,1.690300e-02,-0.144000
126,1.890430e+02,8.680528,1.678860e-02,-0.330000
127,1.905350e+02,8.667076,1.600660e-02,-0.618000
128,1.920420e+02,8.667500,1.652540e-02,-0.348000
129,1.935370e+02,8.680231,1.710520e-02,-0.276000
130,1.950400e+02,8.686480,1.709760e-02,-0.090000
131,1.965420e+02,8.678486,1.679620e-02,-0.318000
132,1.980380e+02,8.696263,1.743710e-02,0.042000
133,1.995540e+02,8.699077,1.737230e-02,-0.066000
134,2.010410e+02,8.694531,1.725020e-02,-0.246000
135,2.025340e+02,8.693634,1.725400e-02,-0.240000
136,2.040400e+02,8.698245,1.731880e-02,-0.108000
137,2.055420e+02,8.705956,1.755920e-02,0.108000
138,2.070420e+02,8.695211,1.716240e-02,-0.120000
139,2.085420e+02,8.691863,1.721970e-02,-0.246000
140,2.100560e+02,8.709409,1.759350e-02,0.084000
141,2.115340e+02,8.701866,1.734940e-02,-0.132000
142,2.130390e+02,8.702502,1.749810e-02,-0.186000
143,2.145420e+02,8.703006,1.737990e-02,-0.042000
144,2.160450e+02,8.712170,1.760490e-02,-0.120000
145,2.175540e+02,8.715899,1.762780e-02,0.108000
146,2.190560e+02,8.736773,1.774230e-02,0.012000
147,2.205360e+02,8.732246,1.775750e-02,-0.096000
148,2.220460e+02,8.737461,1.774990e-02,0.162000
149,2.235420e+02,8.724864,1.763160e-02,-0.084000
150,2.250360e+02,8.723245,1.766600e-02,-0.120000
151,2.265330e+02,8.732447,1.772320e-02,0.000000
152,2.280370e+02,8.718163,1.759730e-02,-0.138000
153,2.295350e+02,8.729508,1.770030e-02,-0.078000
154,2.310410e+02,8.742595,1.778420e-02,-0.030000
155,2.325470e+02,8.739792,1.776900e-02,0.162000
156,2.340420e+02,8.729415,1.767740e-02,0.012000
157,2.355420e+02,8.733831,1.775370e-02,-0.084000
158,2.370390e+02,8.746328,1.778420e-02,0.126000
159,2.385410e+02,8.760390,1.781860e-02,-0.012000
160,2.400420e+02,8.742502,1.774610e-02,0.174000
161,2.415390e+02,8.755321,1.779570e-02,0.066000
162,2.430420e+02,8.763703,1.785290e-02,-0.054000
163,2.445470e+02,8.769572,1.782620e-02,0.150000
164,2.460420e+02,8.754733,1.779570e-02,-0.012000
165,2.475400e+02,8.764119,1.783380e-02,-0.066000
166,2.490440e+02,8.758873,1.779570e-02,0.078000
167,2.505440e+02,8.756808,1.782240e-02,-0.054000
168,2.520350e+02,8.758304,1.780710e-02,-0.054000
169,2.535370e+02,8.769122,1.782620e-02,0.012000
170,2.550340e+02,8.767667,1.783380e-02,-0.066000
171,2.565560e+02,8.778560,1.782620e-02,0.000000
172,2.580410e+02,8.799129,1.786430e-02,-0.030000
173,2.595500e+02,8.785221,1.783380e-02,0.162000
174,2.610420e+02,8.770855,1.781480e-02,0.066000
175,2.625510e+02,8.778013,1.787200e-02,-0.066000
176,2.640340e+02,8.793069,1.783760e-02,0.000000
177,2.655500e+02,8.796206,1.788720e-02,0.222000
178,2.670430e+02,8.792385,1.784910e-02,0.180000
