Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
97,1.455450e+02,9.845453,3.587260e-03,-0.048000
98,1.470440e+02,9.842279,3.583210e-03,-0.012000
99,1.485390e+02,9.809628,3.583450e-03,-0.012000
100,1.500510e+02,9.791446,3.591310e-03,-0.048000
101,1.515420e+02,9.770269,3.581780e-03,0.048000
102,1.530560e+02,9.745007,3.586550e-03,-0.048000
103,1.545440e+02,9.725896,3.582970e-03,0.120000
104,1.560370e+02,9.714629,3.582730e-03,-0.006000
105,1.575430e+02,9.677765,3.590360e-03,0.138000
106,1.590470e+02,9.655561,3.581540e-03,0.060000
107,1.605380e+02,9.637617,3.585590e-03,-0.048000
108,1.620550e+02,9.605363,3.582970e-03,0.132000
109,1.635410e+02,9.588139,3.582020e-03,0.000000
110,1.650420e+02,9.572133,3.589410e-03,-0.054000
111,1.665390e+02,9.544878,3.581060e-03,0.030000
112,1.680440e+02,9.518564,3.584640e-03,0.186000
113,1.695380e+02,9.499423,3.593460e-03,-0.030000
114,1.710420e+02,9.462799,3.581540e-03,0.102000
115,1.725440e+02,9.453626,3.588210e-03,-0.054000
116,1.740440e+02,9.429662,3.580820e-03,0.078000
117,1.755470e+02,9.397172,3.583680e-03,-0.036000
118,1.770410e+02,9.398505,3.582970e-03,0.144000
119,1.785370e+02,9.372132,3.580820e-03,0.090000
120,1.800410e+02,9.337329,3.587500e-03,-0.054000
121,1.815460e+02,9.313212,3.595370e-03,0.090000
122,1.830420e+02,9.296860,3.582730e-03,0.162000
123,1.845490e+02,9.275196,3.591310e-03,-0.042000
124,1.860390e+02,9.240471,3.580110e-03,0.024000
125,1.875370e+02,9.217635,3.586070e-03,-0.054000
126,1.890440e+02,9.197534,3.580110e-03,0.096000
127,1.905440e+02,9.175836,3.581780e-03,-0.024000
128,1.920410e+02,9.179402,3.582970e-03,-0.048000
129,1.935510e+02,9.145243,3.579390e-03,0.036000
130,1.950500e+02,9.096437,3.584640e-03,0.090000
131,1.965380e+02,9.096119,3.579630e-03,0.108000
132,1.980450e+02,9.074407,3.580590e-03,-0.018000
133,1.995440e+02,9.057561,3.588930e-03,-0.048000
134,2.010510e+02,9.034402,3.578440e-03,0.042000
135,2.025520e+02,9.005507,3.583210e-03,-0.048000
136,2.040510e+02,8.980442,3.578680e-03,0.114000
137,2.055380e+02,8.960376,3.578680e-03,-0.012000
138,2.070450e+02,8.945027,3.581300e-03,0.168000
139,2.085440e+02,8.896668,3.575580e-03,0.054000
140,2.100440e+02,8.884530,3.580590e-03,-0.048000
141,2.115520e+02,8.858264,3.576060e-03,0.120000
142,2.130500e+02,8.835818,3.575100e-03,-0.006000
143,2.145380e+02,8.806678,3.577490e-03,-0.054000
144,2.160400e+02,8.798648,3.569140e-03,0.060000
145,2.175450e+02,8.774736,3.561990e-03,-0.048000
146,2.190420e+02,8.753595,3.520740e-03,0.126000
147,2.205470e+02,8.729751,3.438730e-03,-0.006000
148,2.220450e+02,8.708861,3.241790e-03,-0.078000
149,2.235460e+02,8.698236,2.986210e-03,0.030000
150,2.250450e+02,8.670301,1.879460e-03,-0.084000
151,2.265450e+02,8.632674,3.900550e-04,-0.246000
152,2.280490e+02,8.630119,5.915200e-04,-0.126000
153,2.295480e+02,8.598705,2.932560e-05,-0.294000
154,2.310390e+02,8.584612,1.287470e-05,2.892000
155,2.325580e+02,8.541876,2.145780e-06,-34.698000
156,2.340420e+02,8.526067,1.430520e-06,-126.870000
157,2.355400e+02,8.504836,1.430520e-06,-99.462000
158,2.370490e+02,8.482080,1.430520e-06,-71.568000
159,2.385500e+02,8.447475,1.668940e-06,-48.012000
160,2.400390e+02,8.427019,1.430520e-06,-21.036000
161,2.415610e+02,8.413468,1.430520e-06,-61.392000
162,2.430370e+02,8.405254,1.907360e-06,-36.024000
163,2.445410e+02,8.389516,1.430520e-06,-8.748000
164,2.460480e+02,8.345718,1.430520e-06,-53.976000
165,2.475490e+02,8.324843,1.668940e-06,-22.620000
166,2.490390e+02,8.294201,1.668940e-06,-67.380000
167,2.505380e+02,8.290379,1.430520e-06,-36.024000
168,2.520460e+02,8.264435,1.668940e-06,-75.966000
169,2.535440e+02,8.239799,1.430520e-06,-51.342000
170,2.550500e+02,8.191350,1.430520e-06,-26.562000
171,2.565480e+02,8.155361,1.430520e-06,4.398000
172,2.580390e+02,8.154671,1.430520e-06,-109.980000
173,2.595460e+02,8.145217,1.668940e-06,-80.538000
174,2.610440e+02,8.140546,1.430520e-06,-53.976000
175,2.625450e+02,8.113058,1.907360e-06,-94.764000
176,2.640460e+02,8.075391,1.430520e-06,0.000000
177,2.655500e+02,8.056611,1.430520e-06,-41.988000
178,2.670380e+02,8.029715,1.668940e-06,-85.236000
179,2.685580e+02,8.019917,1.430520e-06,-55.008000
180,2.700440e+02,7.997490,1.430520e-06,-28.608000
181,2.715460e+02,7.957142,1.430520e-06,-70.020000
182,2.730490e+02,7.945106,1.430520e-06,-41.634000
183,2.745460e+02,7.898426,1.430520e-06,-84.804000
184,2.760370e+02,7.872837,1.430520e-06,9.462000
185,2.775440e+02,7.869753,1.430520e-06,-28.608000
186,2.790440e+02,7.865845,1.430520e-06,-4.764000
187,2.805540e+02,7.827790,1.430520e-06,73.302000
188,2.820470e+02,7.821649,1.430520e-06,-18.432000
189,2.835490e+02,7.777680,1.430520e-06,-61.392000
190,2.850440e+02,7.750618,1.430520e-06,-32.472000
191,2.865440e+02,7.736244,1.430520e-06,-70.020000
192,2.880400e+02,7.717868,1.430520e-06,-45.000000
193,2.895400e+02,7.678652,1.430520e-06,-90.000000
194,2.910490e+02,7.656601,1.430520e-06,-59.034000
195,2.925490e+02,7.647159,1.430520e-06,-34.992000
196,2.940380e+02,7.633060,1.430520e-06,-75.966000
197,2.955440e+02,7.595689,1.430520e-06,-48.366000
198,2.970440e+02,7.573310,1.430520e-06,-90.000000
199,2.985550e+02,7.574687,1.430520e-06,-63.438000
200,3.000500e+02,7.531950,1.668940e-06,-106.698000
201,3.015460e+02,7.501161,1.430520e-06,-74.748000
202,3.030460e+02,7.482006,1.430520e-06,-48.366000
203,3.045450e+02,7.472924,1.430520e-06,-22.620000
204,3.060450e+02,7.458189,1.430520e-06,-65.556000
205,3.075490e+02,7.416869,1.430520e-06,-38.658000
206,3.090560e+02,7.396919,1.430520e-06,-80.538000
207,3.105410e+02,7.386961,1.430520e-06,-51.342000
208,3.120510e+02,7.355304,1.430520e-06,-24.444000
209,3.135470e+02,7.319472,1.430520e-06,-65.556000
210,3.150440e+02,7.298018,1.430520e-06,-41.634000
211,3.165430e+02,7.272954,1.192100e-06,-10.308000
212,3.180570e+02,7.260100,1.430520e-06,-10.308000
213,3.195390e+02,7.250265,1.192100e-06,-26.562000
214,3.210550e+02,7.219788,1.192100e-06,-68.196000
215,3.225430e+02,7.207396,1.192100e-06,-113.964000
216,3.240440e+02,7.174032,1.430520e-06,-78.690000
217,3.255470e+02,7.139450,1.192100e-06,-56.310000
218,3.270510e+02,7.118787,1.430520e-06,-101.310000
219,3.285470e+02,7.101756,1.192100e-06,-68.196000
220,3.300450e+02,7.075102,1.192100e-06,-116.562000
221,3.315460e+02,7.049906,1.430520e-06,-84.288000
222,3.330410e+02,7.038512,1.430520e-06,-56.310000
223,3.345400e+02,7.029898,9.536820e-07,-26.562000
224,3.360510e+02,7.006443,1.192100e-06,-73.302000
225,3.375380e+02,6.985879,1.192100e-06,-45.000000
226,3.390490e+02,6.989645,1.430520e-06,-84.288000
227,3.405380e+02,6.978586,1.430520e-06,-60.948000
228,3.420500e+02,6.968360,1.192100e-06,-33.690000
229,3.435500e+02,6.973803,1.430520e-06,-73.302000
230,3.450480e+02,6.976489,1.192100e-06,-45.000000
231,3.465370e+02,6.982417,1.430520e-06,-90.000000
232,3.480460e+02,6.976169,1.430520e-06,-135.000000
233,3.495420e+02,6.991647,1.430520e-06,-102.528000
234,3.510350e+02,7.002944,1.192100e-06,-5.196000
235,3.525540e+02,6.985818,1.430520e-06,-122.004000
236,3.540490e+02,6.995908,1.430520e-06,-84.288000
237,3.555490e+02,7.013846,9.536820e-07,-83.658000
238,3.570460e+02,6.995159,1.430520e-06,-104.034000
239,3.585450e+02,7.000187,1.430520e-06,-77.472000
240,3.600490e+02,7.002695,1.192100e-06,-56.310000
241,3.615500e+02,6.987184,1.430520e-06,-90.000000
242,3.630490e+02,6.995001,1.192100e-06,-60.948000
243,3.645360e+02,7.010957,1.192100e-06,-33.690000
244,3.660430e+02,7.001177,1.430520e-06,-77.472000
245,3.675440e+02,7.000951,1.192100e-06,-49.398000
246,3.690460e+02,6.989149,1.430520e-06,-95.712000
247,3.705480e+02,6.991211,1.192100e-06,-66.036000
248,3.720490e+02,6.999904,1.430520e-06,-108.432000
249,3.735380e+02,7.006069,1.192100e-06,-77.472000
250,3.750450e+02,6.988063,1.192100e-06,-48.816000
251,3.765440e+02,7.002251,1.430520e-06,-95.712000
252,3.780490e+02,7.009632,1.192100e-06,-68.196000
253,3.795500e+02,7.005704,1.430520e-06,-108.432000
254,3.810460e+02,6.999797,1.430520e-06,-84.288000
255,3.825490e+02,7.002127,1.430520e-06,-56.310000
256,3.840460e+02,7.002233,1.430520e-06,180.000000
257,3.855480e+02,7.011996,1.192100e-06,-68.196000
258,3.870420e+02,7.001001,1.430520e-06,-110.556000
259,3.885480e+02,6.994761,1.430520e-06,-90.000000
260,3.900420e+02,7.002132,1.430520e-06,-59.034000
261,3.915570e+02,7.010227,9.536820e-07,-95.712000
262,3.930500e+02,6.996076,1.430520e-06,-20.556000
263,3.945450e+02,6.999704,9.536820e-07,-119.748000
264,3.960530e+02,6.985766,9.536820e-07,-90.000000
265,3.975480e+02,7.006260,1.192100e-06,-63.438000
266,3.990410e+02,7.011143,1.192100e-06,-97.122000
267,4.005550e+02,6.992341,9.536820e-07,-71.568000
268,4.020460e+02,6.999288,1.192100e-06,-116.562000
269,4.035440e+02,6.994842,9.536820e-07,-83.658000
270,4.050490e+02,6.999096,9.536820e-07,-63.438000
271,4.065460e+02,7.011210,1.192100e-06,-104.034000
272,4.080390e+02,7.003235,1.192100e-06,-74.052000
273,4.095450e+02,7.003750,1.192100e-06,-116.562000
274,4.110410e+02,7.005672,7.152590e-07,-90.000000
275,4.125440e+02,6.988174,7.152590e-07,-60.252000
276,4.140480e+02,6.984671,7.152590e-07,-33.690000
277,4.155490e+02,6.996952,7.152590e-07,-71.568000
278,4.170380e+02,7.010268,4.768410e-07,-45.000000
279,4.185430e+02,7.009363,7.152590e-07,-90.000000
280,4.200430e+02,6.992377,7.152590e-07,-135.000000
281,4.215420e+02,6.983784,9.536820e-07,-98.130000
282,4.230440e+02,6.990566,9.536820e-07,-74.052000
283,4.245350e+02,7.009711,4.768410e-07,-45.000000
284,4.260380e+02,7.002211,9.536820e-07,-90.000000
285,4.275450e+02,7.015922,9.536820e-07,-66.798000
286,4.290530e+02,7.006677,9.536820e-07,-108.432000
