Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
80,1.200380e+02,8.575010,8.821550e-06,-2.388000
81,1.215390e+02,8.572108,5.483660e-06,-8.130000
82,1.230390e+02,8.560489,2.145780e-06,-19.980000
83,1.245360e+02,8.574946,9.298380e-06,-6.708000
84,1.260500e+02,8.591512,4.649190e-05,-0.798000
85,1.275360e+02,8.580500,8.821550e-06,-5.490000
86,1.290400e+02,8.578441,2.264990e-05,-1.698000
87,1.305430e+02,8.579008,1.001360e-05,-1.062000
88,1.320440e+02,8.589456,4.768390e-05,-0.588000
89,1.335370e+02,8.598452,9.465260e-05,-0.378000
90,1.350390e+02,8.602742,7.081080e-05,-0.678000
91,1.365390e+02,8.600708,5.984330e-05,-0.834000
92,1.380370e+02,8.586677,1.978890e-05,-2.364000
93,1.395380e+02,8.600285,9.584470e-05,-0.282000
94,1.410350e+02,8.599348,4.768390e-05,-1.014000
95,1.425340e+02,8.600413,5.602860e-05,-1.038000
96,1.440340e+02,8.598787,7.963230e-05,-0.600000
97,1.455390e+02,8.613751,2.608320e-04,-0.150000
98,1.470430e+02,8.611886,1.857290e-04,-0.258000
99,1.485420e+02,8.618937,3.237740e-04,-0.120000
100,1.500350e+02,8.620865,3.087540e-04,-0.126000
101,1.515400e+02,8.613046,1.397140e-04,-0.276000
102,1.530390e+02,8.630440,8.347070e-04,0.024000
103,1.545420e+02,8.620295,2.484340e-04,-0.192000
104,1.560340e+02,8.611626,1.816760e-04,-0.276000
105,1.575420e+02,8.614000,2.329360e-04,-0.084000
106,1.590350e+02,8.612502,2.548710e-04,-0.228000
107,1.605520e+02,8.630772,7.662810e-04,-0.024000
108,1.620350e+02,8.650738,1.850610e-03,0.108000
109,1.635420e+02,8.650843,1.300580e-03,-0.024000
110,1.650350e+02,8.644346,1.124630e-03,0.084000
111,1.665400e+02,8.636188,6.232300e-04,-0.108000
112,1.680360e+02,8.650386,1.568560e-03,-0.048000
113,1.695540e+02,8.636649,6.737750e-04,-0.060000
114,1.710390e+02,8.634720,7.212200e-04,-0.066000
115,1.725410e+02,8.642770,1.360190e-03,0.102000
116,1.740440e+02,8.658508,1.885660e-03,-0.054000
117,1.755510e+02,8.666877,2.054710e-03,0.054000
118,1.770360e+02,8.647075,1.103170e-03,0.096000
119,1.785420e+02,8.641921,7.846390e-04,-0.060000
120,1.800400e+02,8.650326,1.597170e-03,0.096000
121,1.815400e+02,8.666225,2.396360e-03,-0.048000
122,1.830410e+02,8.653243,1.391900e-03,0.060000
123,1.845570e+02,8.668839,2.515570e-03,-0.102000
124,1.860350e+02,8.674603,2.279300e-03,0.048000
125,1.875440e+02,8.667126,1.979370e-03,0.078000
126,1.890390e+02,8.659649,2.040160e-03,0.120000
127,1.905390e+02,8.688114,3.074420e-03,0.030000
128,1.920420e+02,8.706648,3.351940e-03,0.186000
129,1.935340e+02,8.687640,2.870340e-03,0.018000
130,1.950340e+02,8.676253,2.536550e-03,-0.066000
131,1.965450e+02,8.706159,3.293290e-03,0.108000
132,1.980410e+02,8.685900,2.870810e-03,0.084000
133,1.995330e+02,8.687146,2.920640e-03,0.168000
134,2.010480e+02,8.688309,2.997410e-03,0.024000
135,2.025330e+02,8.691791,2.825750e-03,0.120000
136,2.040390e+02,8.670813,2.279300e-03,-0.090000
137,2.055340e+02,8.693394,3.095880e-03,0.090000
138,2.070370e+02,8.698546,3.104220e-03,0.168000
139,2.085390e+02,8.699346,3.170740e-03,0.018000
140,2.100480e+02,8.726892,3.495230e-03,0.174000
141,2.115350e+02,8.723077,3.423230e-03,-0.030000
142,2.130320e+02,8.720413,3.410590e-03,0.084000
143,2.145390e+02,8.723323,3.443260e-03,0.198000
144,2.160390e+02,8.715920,3.366250e-03,0.024000
145,2.175420e+02,8.705569,3.056780e-03,0.138000
146,2.190400e+02,8.713944,3.385320e-03,0.186000
147,2.205380e+02,8.719032,3.426570e-03,0.096000
148,2.220360e+02,8.713227,3.321420e-03,-0.066000
149,2.235440e+02,8.724003,3.478070e-03,-0.042000
150,2.250360e+02,8.725488,3.465190e-03,0.156000
151,2.265450e+02,8.733849,3.489030e-03,-0.036000
152,2.280480e+02,8.750751,3.557940e-03,0.096000
153,2.295370e+02,8.734672,3.467100e-03,0.192000
154,2.310450e+02,8.734005,3.483310e-03,0.018000
155,2.325370e+02,8.725260,3.417750e-03,0.144000
156,2.340390e+02,8.724792,3.446120e-03,-0.042000
157,2.355370e+02,8.735508,3.523360e-03,0.084000
158,2.370390e+02,8.744431,3.520740e-03,0.192000
159,2.385370e+02,8.742481,3.478070e-03,0.006000
160,2.400540e+02,8.764356,3.574390e-03,0.054000
161,2.415400e+02,8.763658,3.561270e-03,0.210000
162,2.430400e+02,8.771107,3.577720e-03,0.126000
163,2.445350e+02,8.763146,3.551500e-03,0.192000
164,2.460520e+02,8.774508,3.580590e-03,0.006000
165,2.475390e+02,8.741096,3.452080e-03,0.132000
166,2.490540e+02,8.761680,3.564850e-03,-0.042000
167,2.505400e+02,8.769482,3.573670e-03,0.066000
168,2.520380e+02,8.767294,3.563420e-03,0.192000
169,2.535350e+02,8.756495,3.536000e-03,-0.006000
170,2.550360e+02,8.773529,3.580820e-03,0.138000
171,2.565350e+02,8.774971,3.574390e-03,0.210000
172,2.580600e+02,8.781195,3.583450e-03,0.144000
173,2.595430e+02,8.775307,3.566760e-03,-0.048000
174,2.610500e+02,8.781426,3.582250e-03,-0.006000
175,2.625460e+02,8.797110,3.588690e-03,0.126000
176,2.640340e+02,8.796522,3.578680e-03,0.210000
177,2.655330e+02,8.795969,3.588450e-03,0.156000
178,2.670350e+02,8.797891,3.584880e-03,0.180000
179,2.685370e+02,8.795784,3.584160e-03,0.204000
180,2.700340e+02,8.793263,3.585830e-03,0.114000
181,2.715450e+02,8.789664,3.580590e-03,-0.048000
182,2.730470e+02,8.800085,3.589410e-03,0.042000
183,2.745410e+02,8.801581,3.577720e-03,-0.048000
184,2.760360e+02,8.809553,3.588930e-03,-0.018000
185,2.775380e+02,8.811497,3.590360e-03,0.108000
186,2.790460e+02,8.810615,3.584160e-03,-0.054000
187,2.805460e+02,8.823709,3.592270e-03,0.030000
188,2.820400e+02,8.821128,3.580590e-03,-0.042000
189,2.835330e+02,8.811255,3.587260e-03,0.210000
190,2.850390e+02,8.815035,3.591080e-03,0.096000
191,2.865370e+02,8.817856,3.584640e-03,0.204000
192,2.880460e+02,8.823743,3.591790e-03,0.024000
193,2.895450e+02,8.825163,3.580110e-03,-0.036000
194,2.910500e+02,8.828087,3.589410e-03,-0.030000
195,2.925360e+02,8.826826,3.592510e-03,0.090000
196,2.940410e+02,8.824619,3.584400e-03,0.198000
197,2.955400e+02,8.844102,3.592740e-03,0.180000
198,2.970390e+02,8.849442,3.592030e-03,0.150000
199,2.985470e+02,8.848936,3.589650e-03,0.036000
200,3.000400e+02,8.848708,3.577720e-03,0.078000
201,3.015350e+02,8.832006,3.584160e-03,-0.054000
202,3.030450e+02,8.863510,3.593940e-03,0.006000
203,3.045470e+02,8.848105,3.580350e-03,-0.030000
204,3.060380e+02,8.841562,3.588930e-03,-0.042000
205,3.075390e+02,8.838510,3.592740e-03,0.072000
206,3.090340e+02,8.862149,3.585590e-03,0.192000
207,3.105420e+02,8.874486,3.593460e-03,0.000000
208,3.120370e+02,8.859862,3.592510e-03,0.132000
209,3.135380e+02,8.866679,3.589650e-03,-0.048000
210,3.150470e+02,8.852208,3.593460e-03,0.060000
211,3.165460e+02,8.861284,3.584640e-03,0.186000
212,3.180400e+02,8.869287,3.592740e-03,-0.006000
213,3.195510e+02,8.858811,3.592980e-03,0.126000
214,3.210370e+02,8.875857,3.589410e-03,-0.048000
215,3.225390e+02,8.874554,3.594410e-03,0.054000
216,3.240460e+02,8.886132,3.591310e-03,0.180000
217,3.255380e+02,8.899764,3.593220e-03,-0.018000
218,3.270340e+02,8.880261,3.594170e-03,0.114000
219,3.285500e+02,8.882819,3.588930e-03,-0.048000
220,3.300350e+02,8.892392,3.594890e-03,0.042000
221,3.315340e+02,8.875262,3.583450e-03,-0.048000
222,3.330330e+02,8.889730,3.592740e-03,-0.018000
223,3.345380e+02,8.893220,3.580110e-03,0.108000
224,3.360410e+02,8.899562,3.588690e-03,0.084000
225,3.375340e+02,8.905876,3.594890e-03,0.036000
226,3.390360e+02,8.911319,3.584160e-03,-0.042000
227,3.405340e+02,8.904795,3.592510e-03,-0.024000
228,3.420360e+02,8.897619,3.579870e-03,0.096000
229,3.435430e+02,8.888675,3.587500e-03,-0.054000
230,3.450350e+02,8.900619,3.594890e-03,0.024000
231,3.465360e+02,8.901926,3.593220e-03,0.156000
232,3.480400e+02,8.901947,3.592030e-03,0.210000
233,3.495370e+02,8.903891,3.579630e-03,0.090000
234,3.510450e+02,8.897287,3.587260e-03,-0.054000
235,3.525380e+02,8.894801,3.594410e-03,0.018000
236,3.540390e+02,8.894280,3.582730e-03,-0.030000
237,3.555390e+02,8.901066,3.591790e-03,-0.036000
238,3.570380e+02,8.917906,3.579630e-03,0.030000
