Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
0,3.700000e-02,59.994820,6.103560e-05,-90.000000
1,2.850000e-01,59.994141,0.000000e+00,-146.310000
2,5.380000e-01,59.995117,0.000000e+00,180.000000
3,7.910000e-01,59.995304,6.103560e-05,180.000000
4,1.033000e+00,59.994820,0.000000e+00,-146.310000
5,1.281000e+00,59.995647,0.000000e+00,-161.568000
6,1.534000e+00,59.995026,0.000000e+00,-161.568000
7,1.790000e+00,59.995529,0.000000e+00,-161.568000
8,2.035000e+00,59.995121,0.000000e+00,-161.568000
9,2.286000e+00,59.995895,0.000000e+00,-161.568000
10,2.529000e+00,59.995838,0.000000e+00,-146.310000
11,2.793000e+00,59.996872,0.000000e+00,-146.310000
12,3.034000e+00,59.996346,0.000000e+00,-146.310000
13,3.284000e+00,59.996220,0.000000e+00,-146.310000
14,3.535000e+00,59.994583,0.000000e+00,-146.310000
15,3.793000e+00,59.993999,0.000000e+00,-146.310000
16,4.033000e+00,59.993935,0.000000e+00,-146.310000
17,4.284000e+00,59.993259,0.000000e+00,-135.000000
18,4.535000e+00,59.993168,0.000000e+00,-146.310000
19,4.791000e+00,59.993656,0.000000e+00,-146.310000
20,5.034000e+00,59.993084,0.000000e+00,-146.310000
21,5.285000e+00,59.993565,0.000000e+00,-146.310000
22,5.528000e+00,59.994400,0.000000e+00,-135.000000
23,5.784000e+00,59.995052,0.000000e+00,-135.000000
24,6.029000e+00,59.995888,0.000000e+00,-123.690000
25,6.280000e+00,59.995739,6.103560e-05,-135.000000
26,6.531000e+00,59.996490,6.103560e-05,-123.690000
27,6.784000e+00,59.996906,6.103560e-05,-135.000000
28,7.032000e+00,59.997097,6.103560e-05,-123.690000
29,7.281000e+00,59.996620,6.103560e-05,-123.690000
30,1.592900e+01,0.000000,6.103560e-05,-135.000000
31,2.016500e+01,59.703491,1.220710e-04,-123.690000
32,2.020200e+01,59.224907,6.103560e-05,-90.000000
33,2.023800e+01,59.224907,6.103560e-05,-135.000000
34,2.027500e+01,59.211334,6.103560e-05,-161.568000
35,2.030800e+01,59.211334,0.000000e+00,-135.000000
36,2.034100e+01,59.211334,0.000000e+00,-146.310000
37,2.037900e+01,59.211334,0.000000e+00,-135.000000
38,2.041200e+01,59.197365,6.103560e-05,0.000000
39,2.044600e+01,59.197365,6.103560e-05,180.000000
40,2.047900e+01,59.197365,6.103560e-05,180.000000
41,2.051200e+01,59.183594,6.103560e-05,0.000000
42,2.054700e+01,59.183594,6.103560e-05,-135.000000
43,2.057900e+01,59.183594,6.103560e-05,0.000000
44,2.061400e+01,59.170002,6.103560e-05,-90.000000
45,2.064900e+01,59.170002,6.103560e-05,-90.000000
46,2.068700e+01,59.170002,1.220710e-04,-108.432000
47,2.072200e+01,59.155125,6.103560e-05,-135.000000
48,2.075600e+01,59.155125,0.000000e+00,-123.690000
49,2.079000e+01,59.155125,6.103560e-05,-146.310000
50,2.082800e+01,59.141056,0.000000e+00,-146.310000
51,2.086300e+01,59.141056,6.103560e-05,-90.000000
52,2.089800e+01,59.141056,6.103560e-05,-135.000000
53,2.093900e+01,59.127178,1.220710e-04,-90.000000
54,2.097700e+01,59.127178,6.103560e-05,-146.310000
55,2.101000e+01,59.127178,0.000000e+00,-161.568000
56,2.104800e+01,59.127178,0.000000e+00,-161.568000
57,2.108300e+01,59.112560,1.220710e-04,-90.000000
58,2.111800e+01,59.112560,6.103560e-05,-90.000000
59,2.115800e+01,59.112560,1.220710e-04,-123.690000
60,2.119100e+01,59.097813,0.000000e+00,-146.310000
61,2.122400e+01,59.097813,0.000000e+00,-146.310000
62,2.125700e+01,59.097813,0.000000e+00,-135.000000
63,2.129500e+01,59.083714,0.000000e+00,-135.000000
64,2.134200e+01,59.083714,6.103560e-05,-123.690000
65,2.138300e+01,59.068592,0.000000e+00,-146.310000
66,2.141800e+01,59.068592,6.103560e-05,-135.000000
67,2.145400e+01,59.068592,1.220710e-04,-123.690000
68,2.149400e+01,59.054588,6.103560e-05,-146.310000
69,2.152600e+01,59.054588,0.000000e+00,-153.438000
70,2.156100e+01,59.054588,0.000000e+00,-161.568000
71,2.160400e+01,59.039860,6.103560e-05,-153.438000
72,2.164100e+01,59.039860,6.103560e-05,-123.690000
73,2.167400e+01,59.039860,0.000000e+00,-135.000000
74,2.171800e+01,59.024925,0.000000e+00,-146.310000
75,2.176200e+01,59.024925,6.103560e-05,-123.690000
76,2.180000e+01,59.024925,6.103560e-05,180.000000
77,2.184100e+01,59.010056,1.220710e-04,-116.562000
78,2.188100e+01,59.010056,0.000000e+00,180.000000
79,2.191700e+01,59.010056,6.103560e-05,-135.000000
80,2.195400e+01,58.995777,1.220710e-04,-123.690000
81,2.199200e+01,58.995777,6.103560e-05,-123.690000
82,2.202700e+01,58.995777,0.000000e+00,-146.310000
83,2.206100e+01,58.981197,0.000000e+00,-146.310000
84,2.209800e+01,58.981197,6.103560e-05,-153.438000
85,2.215100e+01,58.981197,1.220710e-04,-90.000000
86,2.218900e+01,58.966938,1.220710e-04,-116.562000
87,2.223100e+01,58.966938,6.103560e-05,-135.000000
88,2.227400e+01,58.951633,1.220710e-04,-135.000000
89,2.231800e+01,58.951633,6.103560e-05,-146.310000
90,2.253100e+01,58.922451,0.000000e+00,180.000000
91,2.278600e+01,58.893620,0.000000e+00,-161.568000
92,2.302900e+01,58.864201,0.000000e+00,-161.568000
93,2.328700e+01,58.819801,6.103560e-05,180.000000
94,2.353300e+01,58.790489,0.000000e+00,-146.310000
95,2.378500e+01,58.760921,0.000000e+00,-146.310000
96,2.403200e+01,58.731033,0.000000e+00,-146.310000
97,2.428600e+01,58.688072,0.000000e+00,180.000000
98,2.452900e+01,58.661022,0.000000e+00,-161.568000
99,2.478300e+01,58.633213,0.000000e+00,-161.568000
100,2.503500e+01,58.592178,0.000000e+00,-165.966000
101,3.367600e+01,0.000000,6.103560e-05,-90.000000
102,3.790800e+01,57.794846,6.103560e-05,-116.562000
103,4.633100e+01,57.646736,0.000000e+00,180.000000
104,4.639000e+01,57.262047,0.000000e+00,-135.000000
105,4.642800e+01,57.253372,1.220710e-04,-116.562000
106,4.646400e+01,57.253372,6.103560e-05,-123.690000
107,4.650200e+01,57.253372,0.000000e+00,-146.310000
108,4.653700e+01,57.244450,6.103560e-05,-135.000000
109,4.657000e+01,57.244450,6.103560e-05,0.000000
110,4.660400e+01,57.244450,6.103560e-05,-90.000000
111,4.663800e+01,57.236210,6.103560e-05,-135.000000
112,4.667300e+01,57.236210,1.220710e-04,-90.000000
113,4.672200e+01,57.236210,1.220710e-04,-153.438000
114,4.675700e+01,57.227352,6.103560e-05,-135.000000
115,4.679200e+01,57.227352,6.103560e-05,-90.000000
116,4.683300e+01,57.227352,6.103560e-05,-116.562000
117,4.686600e+01,57.218239,0.000000e+00,-146.310000
118,4.690300e+01,57.218239,0.000000e+00,-161.568000
119,4.694400e+01,57.218239,6.103560e-05,180.000000
120,4.698000e+01,57.208725,6.103560e-05,-123.690000
121,4.701400e+01,57.208725,0.000000e+00,-135.000000
122,4.704700e+01,57.208725,0.000000e+00,-135.000000
123,4.708200e+01,57.198776,6.103560e-05,-135.000000
124,4.711500e+01,57.198776,0.000000e+00,-146.310000
125,4.715000e+01,57.198776,6.103560e-05,-146.310000
126,4.718200e+01,57.189350,0.000000e+00,-135.000000
127,4.721600e+01,57.189350,0.000000e+00,-146.310000
128,4.725000e+01,57.189350,0.000000e+00,-146.310000
129,4.728400e+01,57.179352,0.000000e+00,-153.438000
130,4.731800e+01,57.179352,0.000000e+00,-153.438000
131,4.735200e+01,57.179352,0.000000e+00,-161.568000
132,4.739100e+01,57.179352,6.103560e-05,-153.438000
133,4.742700e+01,57.169205,1.220710e-04,-116.562000
134,4.746200e+01,57.169205,6.103560e-05,-116.562000
135,4.750400e+01,57.159214,6.103560e-05,-135.000000
136,4.753700e+01,57.159214,6.103560e-05,180.000000
137,4.757200e+01,57.159214,6.103560e-05,180.000000
138,4.761100e+01,57.159214,1.220710e-04,-135.000000
139,4.764700e+01,57.150223,6.103560e-05,-135.000000
140,4.768300e+01,57.150223,6.103560e-05,-146.310000
141,4.772000e+01,57.150223,0.000000e+00,-135.000000
142,4.775500e+01,57.140690,6.103560e-05,-135.000000
143,4.778800e+01,57.140690,6.103560e-05,0.000000
144,4.783600e+01,57.130650,1.220710e-04,-135.000000
145,4.786800e+01,57.130650,0.000000e+00,-161.568000
146,4.790100e+01,57.130650,0.000000e+00,-146.310000
147,4.794000e+01,57.130650,0.000000e+00,-146.310000
148,4.797400e+01,57.120731,6.103560e-05,-90.000000
149,4.800800e+01,57.120731,6.103560e-05,-90.000000
150,4.804200e+01,57.120731,1.220710e-04,-90.000000
151,4.807900e+01,57.110725,6.103560e-05,-116.562000
152,4.811500e+01,57.110725,6.103560e-05,-146.310000
153,4.815100e+01,57.110725,6.103560e-05,-161.568000
154,4.818400e+01,57.100437,0.000000e+00,-161.568000
155,4.821600e+01,57.100437,0.000000e+00,-135.000000
156,4.824800e+01,57.100437,0.000000e+00,-116.562000
157,4.828300e+01,57.090141,6.103560e-05,-146.310000
158,4.831600e+01,57.090141,0.000000e+00,-135.000000
159,4.835000e+01,57.090141,0.000000e+00,-146.310000
160,4.838900e+01,57.079189,0.000000e+00,-161.568000
161,4.842200e+01,57.079189,6.103560e-05,0.000000
162,4.845700e+01,57.079189,6.103560e-05,-135.000000
163,4.849800e+01,57.079189,6.103560e-05,-90.000000
164,4.853800e+01,57.069576,0.000000e+00,-146.310000
165,4.857500e+01,57.069576,6.103560e-05,-135.000000
166,4.861000e+01,57.058838,6.103560e-05,-90.000000
167,4.864600e+01,57.058838,6.103560e-05,-116.562000
168,4.868000e+01,57.058838,6.103560e-05,-116.562000
169,4.872100e+01,57.048023,6.103560e-05,-135.000000
170,4.875500e+01,57.048023,6.103560e-05,180.000000
171,4.878900e+01,57.048023,6.103560e-05,180.000000
172,4.882900e+01,57.048023,6.103560e-05,-135.000000
173,4.886600e+01,57.037537,6.103560e-05,-123.690000
174,4.889900e+01,57.037537,0.000000e+00,-135.000000
175,4.893700e+01,57.037537,0.000000e+00,-146.310000
176,4.897300e+01,57.026634,0.000000e+00,-161.568000
177,4.900600e+01,57.026634,6.103560e-05,0.000000
178,4.904700e+01,57.026634,6.103560e-05,-90.000000
179,4.908300e+01,57.015644,6.103560e-05,-146.310000
180,4.911800e+01,57.015644,6.103560e-05,-146.310000
181,4.915700e+01,57.015644,0.000000e+00,-146.310000
182,4.919500e+01,57.005230,1.220710e-04,-90.000000
183,4.923300e+01,57.005230,1.220710e-04,-123.690000
184,4.927600e+01,56.993492,6.103560e-05,-146.310000
185,4.931500e+01,56.993492,1.220710e-04,-123.690000
186,4.935200e+01,56.993492,6.103560e-05,-135.000000
187,4.938700e+01,56.982178,0.000000e+00,-135.000000
188,4.941800e+01,56.982178,0.000000e+00,-146.310000
189,4.945300e+01,56.982178,0.000000e+00,-161.568000
190,4.949100e+01,56.982178,0.000000e+00,-161.568000
191,4.952700e+01,56.970657,6.103560e-05,-135.000000
192,4.956600e+01,56.970657,1.220710e-04,-108.432000
193,4.960400e+01,56.970657,0.000000e+00,-135.000000
194,4.963800e+01,56.958118,0.000000e+00,-161.568000
195,4.967200e+01,56.958118,6.103560e-05,180.000000
196,4.971200e+01,56.958118,6.103560e-05,180.000000
197,4.974600e+01,56.948067,6.103560e-05,-90.000000
198,4.978300e+01,56.948067,6.103560e-05,-123.690000
199,4.982400e+01,56.948067,6.103560e-05,-146.310000
200,5.003600e+01,56.925537,6.103560e-05,-135.000000
201,5.028100e+01,56.889641,6.103560e-05,-123.690000
202,5.053300e+01,56.866322,1.220710e-04,-123.690000
203,5.078300e+01,56.843349,6.103560e-05,-108.432000
204,5.103900e+01,56.819363,1.220710e-04,-135.000000
205,5.128300e+01,56.784203,1.220710e-04,-108.432000
206,5.153300e+01,56.760353,1.220710e-04,-108.432000
207,5.178300e+01,56.735611,1.220710e-04,-116.562000
208,5.203700e+01,56.711521,1.220710e-04,-116.562000
209,5.228200e+01,56.675816,1.220710e-04,-116.562000
210,5.253200e+01,56.651604,1.220710e-04,-116.562000
211,5.278900e+01,56.625889,1.220710e-04,180.000000
212,5.303800e+01,56.589828,1.220710e-04,-116.562000
213,5.329000e+01,56.565205,1.220710e-04,-116.562000
214,5.353900e+01,56.540066,1.220710e-04,-116.562000
