Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
148,1.480560e+02,48.941914,2.099620e-02,-8.850000
149,1.490520e+02,48.865417,2.075210e-02,-8.856000
150,1.500480e+02,48.787323,2.050790e-02,-8.850000
151,1.510460e+02,48.713833,2.032480e-02,-8.862000
152,1.520440e+02,48.640865,2.008070e-02,-8.856000
153,1.530450e+02,48.556892,1.989760e-02,-8.862000
154,1.540420e+02,48.482708,1.965340e-02,-8.856000
155,1.550420e+02,48.407166,1.947030e-02,-8.946000
156,1.560390e+02,48.331196,1.928720e-02,-8.940000
157,1.570530e+02,48.257401,1.904310e-02,-8.934000
158,1.580420e+02,48.179817,1.886000e-02,-8.928000
159,1.590430e+02,48.103889,1.867690e-02,-8.922000
160,1.600440e+02,48.028275,1.849380e-02,-8.916000
161,1.610420e+02,47.955952,1.824960e-02,-8.910000
162,1.620420e+02,47.879459,1.806650e-02,-8.904000
163,1.630420e+02,47.804657,1.782240e-02,-8.898000
164,1.640440e+02,47.730316,1.763930e-02,-8.874000
165,1.650460e+02,47.653614,1.745620e-02,-8.976000
166,1.660520e+02,47.578865,1.727310e-02,-8.958000
167,1.670420e+02,47.502728,1.709000e-02,-8.952000
168,1.680570e+02,47.429935,1.690690e-02,-8.928000
169,1.690430e+02,47.355564,1.672380e-02,-8.916000
170,1.700410e+02,47.279045,1.654060e-02,-8.892000
171,1.710570e+02,47.204315,1.641860e-02,-8.982000
172,1.720430e+02,47.128414,1.623550e-02,-8.958000
173,1.730400e+02,47.057049,1.605240e-02,-8.952000
174,1.740380e+02,46.978992,1.586930e-02,-8.928000
175,1.750390e+02,46.904793,1.568620e-02,-8.904000
176,1.760420e+02,46.830036,1.556400e-02,-9.000000
177,1.770560e+02,46.757805,1.538090e-02,-8.952000
178,1.780390e+02,46.681686,1.525880e-02,-8.928000
179,1.790480e+02,46.604496,1.501470e-02,-8.898000
180,1.800460e+02,46.527924,1.489260e-02,-9.000000
181,1.810490e+02,46.441700,1.477060e-02,-8.934000
182,1.820450e+02,46.367630,1.525880e-02,-9.030000
183,1.830400e+02,46.293098,1.812760e-02,-8.976000
184,1.840420e+02,46.220001,2.252210e-02,-8.904000
185,1.850430e+02,46.145523,2.728280e-02,-8.832000
186,1.860550e+02,46.069847,3.210470e-02,-8.802000
187,1.870450e+02,45.997169,3.704860e-02,-8.778000
188,1.880480e+02,45.922455,4.193140e-02,-8.718000
189,1.890510e+02,45.849384,4.675320e-02,-8.712000
190,1.900450e+02,45.770863,5.169700e-02,-8.670000
191,1.910390e+02,45.695030,5.651880e-02,-8.676000
192,1.920400e+02,45.619888,6.121850e-02,-8.628000
193,1.930440e+02,45.543404,6.585740e-02,-8.628000
194,1.940440e+02,45.467907,7.049610e-02,-8.610000
195,1.950440e+02,45.392410,7.495160e-02,-8.604000
196,1.960400e+02,45.318432,7.928510e-02,-8.598000
197,1.970510e+02,45.244518,8.337450e-02,-8.586000
198,1.980450e+02,45.166458,8.770800e-02,-8.586000
199,1.990420e+02,45.089706,9.191940e-02,-8.592000
200,2.000410e+02,45.015903,9.600880e-02,-8.580000
201,2.010520e+02,44.939739,1.001590e-01,-8.568000
202,2.020580e+02,44.867294,1.042490e-01,-8.580000
203,2.030430e+02,44.794994,1.083380e-01,-8.574000
204,2.040360e+02,44.722702,1.124270e-01,-8.574000
205,2.050410e+02,44.647995,1.164560e-01,-8.556000
206,2.060380e+02,44.573235,1.204230e-01,-8.562000
207,2.070420e+02,44.497566,1.243900e-01,-8.550000
208,2.080470e+02,44.423832,1.282360e-01,-8.562000
209,2.090440e+02,44.347591,1.320810e-01,-8.556000
210,2.100520e+02,44.263443,1.359260e-01,-8.556000
211,2.110440e+02,44.188599,1.397100e-01,-8.556000
212,2.120420e+02,44.114029,1.433120e-01,-8.556000
213,2.130460e+02,44.036983,1.469130e-01,-8.556000
214,2.140410e+02,43.962162,1.505140e-01,-8.550000
215,2.150420e+02,43.888641,1.540540e-01,-8.556000
216,2.160370e+02,43.812130,1.575940e-01,-8.550000
217,2.170410e+02,43.739445,1.610120e-01,-8.556000
218,2.180380e+02,43.661957,1.644910e-01,-8.550000
219,2.190690e+02,43.585548,1.678480e-01,-8.550000
220,2.200410e+02,43.511917,1.710820e-01,-8.556000
221,2.210420e+02,43.438931,1.743170e-01,-8.556000
222,2.220410e+02,43.363621,1.774910e-01,-8.562000
223,2.230430e+02,43.287987,1.805430e-01,-8.562000
224,2.240430e+02,43.213028,1.835950e-01,-8.556000
225,2.250380e+02,43.137150,1.865240e-01,-8.568000
226,2.260400e+02,43.063061,1.894540e-01,-8.568000
227,2.270380e+02,42.989872,1.923840e-01,-8.568000
228,2.280400e+02,42.913628,1.952520e-01,-8.568000
229,2.290470e+02,42.841949,1.981820e-01,-8.580000
230,2.300410e+02,42.769470,2.009900e-01,-8.580000
231,2.310410e+02,42.694977,2.038580e-01,-8.586000
232,2.320430e+02,42.621250,2.067270e-01,-8.586000
233,2.330410e+02,42.545288,2.094740e-01,-8.592000
234,2.340420e+02,42.469242,2.122200e-01,-8.598000
235,2.350400e+02,42.392250,2.149060e-01,-8.592000
236,2.360370e+02,42.315723,2.177130e-01,-8.604000
237,2.370460e+02,42.241379,2.203990e-01,-8.610000
238,2.380450e+02,42.163479,2.230840e-01,-8.610000
239,2.390470e+02,42.077946,2.256480e-01,-8.610000
240,2.400430e+02,42.002884,2.282110e-01,-8.616000
241,2.410530e+02,41.929573,2.307140e-01,-8.616000
242,2.420370e+02,41.855808,2.332160e-01,-8.622000
243,2.430370e+02,41.781723,2.357190e-01,-8.628000
244,2.440410e+02,41.707485,2.380990e-01,-8.628000
245,2.450420e+02,41.633183,2.405410e-01,-8.628000
246,2.460410e+02,41.560280,2.429820e-01,-8.634000
247,2.470410e+02,41.484413,2.454840e-01,-8.634000
248,2.480410e+02,41.410965,2.477430e-01,-8.640000
249,2.490410e+02,41.336182,2.500630e-01,-8.646000
250,2.500400e+02,41.258152,2.524430e-01,-8.646000
251,2.510420e+02,41.183872,2.548240e-01,-8.658000
252,2.520410e+02,41.108288,2.571430e-01,-8.664000
253,2.530360e+02,41.035149,2.594010e-01,-8.670000
254,2.540520e+02,40.958187,2.617210e-01,-8.670000
255,2.550520e+02,40.882961,2.639790e-01,-8.676000
256,2.560400e+02,40.807892,2.662370e-01,-8.682000
257,2.570400e+02,40.731857,2.684350e-01,-8.688000
258,2.580410e+02,40.657139,2.706930e-01,-8.694000
259,2.590420e+02,40.584587,2.728900e-01,-8.706000
260,2.600410e+02,40.509811,2.750870e-01,-8.706000
261,2.610390e+02,40.433418,2.772240e-01,-8.712000
262,2.620370e+02,40.358330,2.792380e-01,-8.718000
263,2.630480e+02,40.281334,2.813130e-01,-8.724000
264,2.640400e+02,40.208996,2.832660e-01,-8.730000
265,2.650420e+02,40.135937,2.852800e-01,-8.736000
266,2.660460e+02,40.062260,2.871720e-01,-8.742000
267,2.670430e+02,39.988293,2.891860e-01,-8.748000
268,2.680460e+02,39.905914,2.911400e-01,-8.748000
269,2.690420e+02,39.837570,2.932150e-01,-8.754000
270,2.700420e+02,39.778755,2.951680e-01,-8.760000
271,2.710370e+02,39.739967,2.971820e-01,-8.766000
272,2.720640e+02,39.720387,2.990740e-01,-8.772000
273,2.730400e+02,39.722172,3.008440e-01,-8.772000
274,2.740420e+02,39.744450,3.026750e-01,-8.784000
275,2.750410e+02,39.776398,3.046890e-01,-8.784000
276,2.760430e+02,39.820087,3.065810e-01,-8.790000
277,2.770370e+02,39.865475,3.084740e-01,-8.790000
278,2.780420e+02,39.908119,3.104880e-01,-8.796000
279,2.790430e+02,39.942818,3.125020e-01,-8.802000
280,2.800420e+02,39.966251,3.146380e-01,-8.808000
281,2.810420e+02,39.979572,3.167130e-01,-8.814000
282,2.820410e+02,39.986851,3.186050e-01,-8.814000
