Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
92,2.304600e+01,6.257512,5.876500e-01,-15.780000
93,2.329000e+01,6.270778,5.877720e-01,-15.774000
94,2.354600e+01,6.297287,5.878940e-01,-15.762000
95,2.378800e+01,6.317168,5.880170e-01,-15.750000
96,2.404000e+01,6.337555,5.882000e-01,-15.828000
97,2.429600e+01,6.356533,5.878330e-01,-15.828000
98,2.454000e+01,6.363956,5.878940e-01,-15.822000
99,2.479700e+01,6.392225,5.879550e-01,-15.816000
100,2.504100e+01,6.411643,5.880170e-01,-15.804000
101,2.529000e+01,6.428662,5.880780e-01,-15.792000
102,2.554400e+01,6.453291,5.881390e-01,-15.780000
103,2.579100e+01,6.473736,5.881390e-01,-15.774000
104,2.604700e+01,6.494849,5.881390e-01,-15.762000
105,2.629000e+01,6.525252,5.882610e-01,-15.756000
106,2.653900e+01,6.559393,5.886880e-01,-15.744000
107,2.678800e+01,6.572479,5.884440e-01,-15.732000
108,2.703400e+01,6.594419,5.885660e-01,-15.726000
109,2.728600e+01,6.614071,5.886880e-01,-15.720000
110,2.754800e+01,6.655334,5.888100e-01,-15.708000
111,2.779300e+01,6.677975,5.886880e-01,-15.786000
112,2.805100e+01,6.682333,5.890540e-01,-15.696000
113,2.828800e+01,6.701136,5.887490e-01,-15.774000
114,2.854700e+01,6.736979,5.888100e-01,-15.762000
115,2.879000e+01,6.748357,5.888710e-01,-15.756000
116,2.903800e+01,6.759459,5.889930e-01,-15.702000
117,2.929800e+01,6.778529,5.890540e-01,-15.732000
118,2.953500e+01,6.816433,5.891150e-01,-15.720000
119,2.978900e+01,6.833843,5.891760e-01,-15.714000
120,3.005200e+01,6.852706,5.892980e-01,-15.702000
121,3.029300e+01,6.869747,5.897870e-01,-15.726000
122,3.054400e+01,6.894459,5.895420e-01,-15.738000
123,3.078800e+01,6.912119,5.896640e-01,-15.660000
124,3.104600e+01,6.934331,5.897870e-01,-15.732000
125,3.129000e+01,6.957392,5.897870e-01,-15.648000
126,3.154600e+01,6.989663,5.897870e-01,-15.726000
127,3.179000e+01,7.005621,5.897870e-01,-15.720000
128,3.203900e+01,7.016164,5.902750e-01,-15.714000
129,3.229600e+01,7.032984,5.897870e-01,-15.708000
130,3.254500e+01,7.069535,5.897870e-01,-15.696000
131,3.279000e+01,7.088826,5.897870e-01,-15.690000
132,3.304500e+01,7.100140,5.897870e-01,-15.678000
133,3.329800e+01,7.123555,5.899090e-01,-15.612000
134,3.354600e+01,7.142764,5.899700e-01,-15.660000
135,3.379000e+01,7.168180,5.900310e-01,-15.648000
136,3.404500e+01,7.186216,5.900310e-01,-15.636000
137,3.429000e+01,7.208660,5.901530e-01,-15.624000
138,3.454700e+01,7.225943,5.902140e-01,-15.672000
139,3.478600e+01,7.250343,5.903360e-01,-15.606000
140,3.505300e+01,7.268638,5.903970e-01,-15.678000
141,3.528200e+01,7.304317,5.903360e-01,-15.678000
142,3.553500e+01,7.325322,5.906410e-01,-15.588000
143,3.579200e+01,7.345062,5.903360e-01,-15.666000
144,3.603900e+01,7.355977,5.903970e-01,-15.660000
145,3.629100e+01,7.376527,5.903970e-01,-15.654000
146,3.653900e+01,7.395879,5.903970e-01,-15.648000
147,3.678300e+01,7.414134,5.904580e-01,-15.630000
148,3.704500e+01,7.429178,5.905800e-01,-15.612000
149,3.728700e+01,7.451285,5.907020e-01,-15.600000
150,3.753700e+01,7.463995,5.908240e-01,-15.588000
151,3.779800e+01,7.487359,5.908850e-01,-15.576000
152,3.804100e+01,7.509479,5.910070e-01,-15.564000
153,3.829200e+01,7.538358,5.910070e-01,-15.618000
154,3.853600e+01,7.565337,5.911900e-01,-15.552000
155,3.878600e+01,7.594372,5.913120e-01,-15.618000
156,3.903900e+01,7.617490,5.913120e-01,-15.618000
157,3.929300e+01,7.628306,5.913120e-01,-15.612000
158,3.953200e+01,7.644330,5.913120e-01,-15.606000
159,3.978900e+01,7.664733,5.913120e-01,-15.606000
160,4.004700e+01,7.680973,5.913120e-01,-15.588000
161,4.028900e+01,7.697514,5.913120e-01,-15.582000
162,4.054200e+01,7.719141,5.913120e-01,-15.576000
163,4.078200e+01,7.743550,5.913120e-01,-15.564000
164,4.103700e+01,7.765341,5.913730e-01,-15.552000
165,4.130100e+01,7.785276,5.914340e-01,-15.552000
166,4.153800e+01,7.799802,5.914340e-01,-15.534000
167,4.178700e+01,7.810224,5.915570e-01,-15.522000
168,4.203800e+01,7.839002,5.920450e-01,-15.558000
169,4.229200e+01,7.856321,5.918620e-01,-15.498000
170,4.253400e+01,7.876288,5.920450e-01,-15.558000
171,4.278300e+01,7.892965,5.921060e-01,-15.474000
172,4.304100e+01,7.909192,5.921060e-01,-15.546000
173,4.329600e+01,7.923387,5.921060e-01,-15.546000
174,4.354100e+01,7.940480,5.921060e-01,-15.534000
175,4.379700e+01,7.959067,5.921060e-01,-15.528000
176,4.403200e+01,7.984107,5.921060e-01,-15.528000
177,4.428800e+01,7.998791,5.920450e-01,-15.516000
178,4.453100e+01,8.014050,5.920450e-01,-15.504000
179,4.478200e+01,8.022486,5.921060e-01,-15.492000
180,4.503900e+01,8.036795,5.922280e-01,-15.480000
181,4.528800e+01,8.053970,5.924110e-01,-15.462000
182,4.555300e+01,8.072845,5.925330e-01,-15.444000
183,4.579100e+01,8.092073,5.926550e-01,-15.432000
184,4.605300e+01,8.117302,5.927770e-01,-15.486000
185,4.628500e+01,8.138136,5.929600e-01,-15.408000
186,4.654500e+01,8.158755,5.926550e-01,-15.468000
187,4.678700e+01,8.175108,5.928990e-01,-15.486000
188,4.704100e+01,8.201084,5.928990e-01,-15.480000
189,4.729800e+01,8.223705,5.928380e-01,-15.474000
190,4.753300e+01,8.251838,5.928380e-01,-15.468000
191,4.779200e+01,8.284202,5.928380e-01,-15.462000
192,4.804300e+01,8.304735,5.928380e-01,-15.450000
193,4.829000e+01,8.316068,5.928380e-01,-15.438000
194,4.853700e+01,8.320101,5.928990e-01,-15.426000
195,4.878500e+01,8.353490,5.929600e-01,-15.420000
196,4.903700e+01,8.382113,5.930820e-01,-15.402000
197,4.930000e+01,8.400678,5.930820e-01,-15.444000
198,4.953900e+01,8.422289,5.935710e-01,-15.378000
199,4.980100e+01,8.444028,5.932660e-01,-15.372000
200,5.004100e+01,8.461826,5.933880e-01,-15.432000
201,5.029500e+01,8.473792,5.935100e-01,-15.432000
202,5.053400e+01,8.490558,5.935100e-01,-15.432000
203,5.078800e+01,8.506307,5.934490e-01,-15.426000
204,5.103500e+01,8.522534,5.933880e-01,-15.426000
205,5.129400e+01,8.550285,5.934490e-01,-15.420000
206,5.154500e+01,8.575934,5.935100e-01,-15.402000
207,5.179400e+01,8.610513,5.935100e-01,-15.396000
208,5.203900e+01,8.629064,5.935100e-01,-15.378000
209,5.230100e+01,8.649273,5.935100e-01,-15.366000
210,5.254100e+01,8.667889,5.935710e-01,-15.354000
211,5.280100e+01,8.692024,5.936320e-01,-15.342000
212,5.303900e+01,8.711589,5.938150e-01,-15.324000
213,5.330100e+01,8.733703,5.943640e-01,-15.312000
214,5.353900e+01,8.750536,5.939980e-01,-15.300000
215,5.379600e+01,8.770076,5.942420e-01,-15.360000
216,5.403600e+01,8.789387,5.942420e-01,-15.276000
217,5.428800e+01,8.806584,5.942420e-01,-15.348000
218,5.454900e+01,8.831822,5.942420e-01,-15.342000
219,5.478600e+01,8.853356,5.941810e-01,-15.336000
220,5.504500e+01,8.867118,5.942420e-01,-15.330000
221,5.529500e+01,8.878879,5.941810e-01,-15.324000
222,5.554100e+01,8.897698,5.943030e-01,-15.318000
223,5.579400e+01,8.924223,5.942420e-01,-15.306000
224,5.604400e+01,8.950755,5.943640e-01,-15.300000
225,5.628900e+01,8.967084,5.943640e-01,-15.288000
226,5.653700e+01,8.986516,5.944860e-01,-15.276000
227,5.678800e+01,9.007657,5.945470e-01,-15.294000
228,5.705100e+01,9.027820,5.950970e-01,-15.294000
229,5.728900e+01,9.046339,5.947300e-01,-15.234000
230,5.754500e+01,9.070864,5.950360e-01,-15.294000
231,5.778600e+01,9.086107,5.949130e-01,-15.294000
232,5.804500e+01,9.099611,5.948520e-01,-15.294000
233,5.828900e+01,9.122231,5.948520e-01,-15.294000
234,5.854600e+01,9.149603,5.949130e-01,-15.282000
235,5.879000e+01,9.162592,5.949750e-01,-15.276000
236,5.903500e+01,9.180149,5.949130e-01,-15.270000
237,5.929400e+01,9.197120,5.949130e-01,-15.258000
238,5.953900e+01,9.221210,5.949750e-01,-15.240000
239,5.980100e+01,9.231688,5.950360e-01,-15.234000
240,6.003900e+01,9.239392,5.950360e-01,-15.216000
241,6.030300e+01,9.267561,5.951580e-01,-15.210000
242,6.054000e+01,9.281337,5.957680e-01,-15.222000
243,6.079600e+01,9.289652,5.952800e-01,-15.186000
244,6.104400e+01,9.298470,5.954020e-01,-15.174000
245,6.129200e+01,9.315214,5.957070e-01,-15.228000
246,6.154900e+01,9.328322,5.956460e-01,-15.228000
247,6.179000e+01,9.340429,5.955850e-01,-15.228000
248,6.203700e+01,9.354405,5.958290e-01,-15.144000
249,6.229700e+01,9.371715,5.954630e-01,-15.138000
250,6.254300e+01,9.388424,5.960730e-01,-15.192000
251,6.279100e+01,9.402371,5.954630e-01,-15.216000
252,6.304000e+01,9.410999,5.954630e-01,-15.204000
253,6.329300e+01,9.425361,5.954630e-01,-15.192000
254,6.353200e+01,9.428556,5.955240e-01,-15.180000
255,6.379000e+01,9.428690,5.955850e-01,-15.174000
256,6.404400e+01,9.427615,5.955850e-01,-15.162000
257,6.428800e+01,9.435276,5.957070e-01,-15.156000
258,6.455100e+01,9.448346,5.961950e-01,-15.180000
259,6.478900e+01,9.455198,5.961340e-01,-15.180000
260,6.504900e+01,9.463159,5.961340e-01,-15.174000
261,6.529400e+01,9.482563,5.961340e-01,-15.108000
262,6.554900e+01,9.497553,5.962560e-01,-15.174000
263,6.578900e+01,9.507184,5.960730e-01,-15.174000
264,6.604600e+01,9.518063,5.960730e-01,-15.168000
265,6.628700e+01,9.532711,5.960730e-01,-15.162000
266,6.654400e+01,9.545795,5.960730e-01,-15.156000
267,6.679000e+01,9.551310,5.960730e-01,-15.144000
268,6.704400e+01,9.555958,5.960730e-01,-15.132000
269,6.728900e+01,9.575871,5.961340e-01,-15.126000
270,6.755100e+01,9.592460,5.968670e-01,-15.102000
271,6.778600e+01,9.609340,5.961950e-01,-15.102000
272,6.804900e+01,9.627094,5.968060e-01,-15.114000
273,6.828900e+01,9.634375,5.963170e-01,-15.078000
274,6.854900e+01,9.648549,5.964390e-01,-15.072000
275,6.878900e+01,9.661873,5.967450e-01,-15.120000
276,6.903600e+01,9.662452,5.965610e-01,-15.048000
277,6.928800e+01,9.664040,5.965610e-01,-15.126000
278,6.954300e+01,9.667405,5.965000e-01,-15.120000
279,6.978900e+01,9.671722,5.965610e-01,-15.114000
280,7.004000e+01,9.679811,5.965000e-01,-15.108000
281,7.029300e+01,9.687732,5.964390e-01,-15.102000
282,7.053900e+01,9.693894,5.964390e-01,-15.042000
283,7.080400e+01,9.698088,5.964390e-01,-15.084000
284,7.104000e+01,9.706524,5.965000e-01,-15.072000
285,7.129300e+01,9.714569,5.965610e-01,-15.060000
286,7.153800e+01,9.720617,5.966220e-01,-15.048000
287,7.180000e+01,9.727258,5.966220e-01,-15.054000
288,7.203600e+01,9.745607,5.967450e-01,-15.030000
289,7.228900e+01,9.760826,5.968670e-01,-15.018000
290,7.255200e+01,9.773753,5.969890e-01,-15.066000
291,7.278800e+01,9.779360,5.971720e-01,-15.066000
292,7.305000e+01,9.789010,5.971720e-01,-15.066000
293,7.328800e+01,9.796979,5.969890e-01,-15.072000
294,7.354400e+01,9.809764,5.970500e-01,-15.072000
295,7.379400e+01,9.821347,5.970500e-01,-15.066000
296,7.404000e+01,9.836633,5.971720e-01,-15.060000
297,7.430000e+01,9.848881,5.971720e-01,-15.054000
298,7.453800e+01,9.862563,5.972330e-01,-15.042000
299,7.478900e+01,9.873616,5.972330e-01,-15.036000
300,7.503800e+01,9.885267,5.972330e-01,-15.024000
301,7.528700e+01,9.896017,5.972330e-01,-15.012000
302,7.555100e+01,9.905725,5.972940e-01,-15.000000
303,7.579200e+01,9.915318,5.973550e-01,-14.994000
304,7.605300e+01,9.919702,5.974160e-01,-15.030000
305,7.628900e+01,9.927972,5.975380e-01,-15.030000
306,7.653800e+01,9.932769,5.975990e-01,-15.036000
307,7.678800e+01,9.943302,5.976600e-01,-15.036000
308,7.703900e+01,9.946153,5.975990e-01,-15.042000
309,7.729300e+01,9.946848,5.975380e-01,-15.042000
310,7.754100e+01,9.957445,5.974770e-01,-15.036000
311,7.780200e+01,9.981538,5.974770e-01,-15.036000
312,7.804000e+01,9.990893,5.974770e-01,-15.024000
313,7.828900e+01,10.000404,5.974770e-01,-15.018000
314,7.855700e+01,10.010786,5.980260e-01,-15.012000
315,7.878800e+01,10.026380,5.975380e-01,-15.000000
316,7.903600e+01,10.034026,5.975380e-01,-14.988000
317,7.929000e+01,10.043711,5.982090e-01,-14.988000
318,7.955500e+01,10.049538,5.982090e-01,-14.994000
319,7.979000e+01,10.052966,5.976600e-01,-14.958000
320,8.004000e+01,10.057915,5.980870e-01,-15.006000
321,8.029800e+01,10.062509,5.979040e-01,-14.934000
322,8.054400e+01,10.068018,5.979650e-01,-15.000000
323,8.080400e+01,10.070871,5.979040e-01,-15.006000
324,8.104700e+01,10.074311,5.979040e-01,-15.006000
325,8.129700e+01,10.075430,5.979040e-01,-14.952000
326,8.154800e+01,10.081244,5.978430e-01,-14.994000
327,8.179000e+01,10.094207,5.978430e-01,-14.994000
328,8.203400e+01,10.102386,5.978430e-01,-14.982000
329,8.229100e+01,10.106365,5.979040e-01,-14.970000
330,8.254800e+01,10.109577,5.979650e-01,-14.958000
331,8.279200e+01,10.123158,5.979650e-01,-14.952000
332,8.305500e+01,10.134897,5.986980e-01,-14.946000
333,8.329000e+01,10.137195,5.986370e-01,-14.928000
334,8.355200e+01,10.144191,5.981480e-01,-14.952000
335,8.379900e+01,10.156190,5.985150e-01,-14.958000
336,8.404000e+01,10.170512,5.984540e-01,-14.958000
337,8.430800e+01,10.181310,5.983310e-01,-14.958000
338,8.454000e+01,10.203110,5.982700e-01,-14.958000
339,8.479800e+01,10.214517,5.982090e-01,-14.952000
340,8.504000e+01,10.214759,5.982090e-01,-14.952000
341,8.528800e+01,10.210133,5.981480e-01,-14.946000
342,8.554700e+01,10.223229,5.981480e-01,-14.946000
343,8.578900e+01,10.241338,5.980870e-01,-14.934000
344,8.604700e+01,10.252439,5.980870e-01,-14.934000
345,8.629000e+01,10.254450,5.980870e-01,-14.922000
346,8.655000e+01,10.254642,5.980870e-01,-14.910000
347,8.678600e+01,10.261801,5.980870e-01,-14.898000
348,8.703800e+01,10.269602,5.980870e-01,-14.892000
349,8.729600e+01,10.275314,5.986370e-01,-14.916000
350,8.755000e+01,10.284674,5.983310e-01,-14.922000
351,8.778900e+01,10.294096,5.985760e-01,-14.928000
352,8.804400e+01,10.306043,5.984540e-01,-14.928000
353,8.829200e+01,10.312638,5.983920e-01,-14.934000
354,8.855000e+01,10.312385,5.983310e-01,-14.934000
355,8.878900e+01,10.310594,5.983310e-01,-14.928000
356,8.903400e+01,10.315947,5.982700e-01,-14.916000
357,8.929000e+01,10.322432,5.982090e-01,-14.916000
358,8.954200e+01,10.329395,5.981480e-01,-14.910000
359,8.979000e+01,10.334960,5.981480e-01,-14.904000
360,9.004200e+01,10.350036,5.980870e-01,-14.892000
361,9.029500e+01,10.361187,5.980260e-01,-14.886000
362,9.054100e+01,10.359431,5.980260e-01,-14.874000
363,9.078600e+01,10.363377,5.980260e-01,-14.862000
364,9.103900e+01,10.374743,5.980260e-01,-14.886000
365,9.129400e+01,10.385859,5.980260e-01,-14.892000
366,9.153900e+01,10.392336,5.981480e-01,-14.898000
367,9.179900e+01,10.403031,5.982090e-01,-14.832000
368,9.203300e+01,10.411971,5.983310e-01,-14.904000
369,9.228900e+01,10.423865,5.983310e-01,-14.904000
370,9.254200e+01,10.433019,5.983310e-01,-14.904000
371,9.279000e+01,10.444316,5.983310e-01,-14.904000
372,9.303700e+01,10.452492,5.983310e-01,-14.898000
373,9.329200e+01,10.463460,5.982700e-01,-14.892000
374,9.353900e+01,10.456437,5.982700e-01,-14.880000
375,9.379100e+01,10.453639,5.982090e-01,-14.874000
376,9.404000e+01,10.455285,5.979040e-01,-14.868000
377,9.428200e+01,10.450052,5.972940e-01,-14.868000
378,9.454300e+01,10.448420,5.966840e-01,-14.910000
379,9.478600e+01,10.451497,5.960730e-01,-14.862000
380,9.503600e+01,10.460455,5.958290e-01,-14.856000
381,9.528800e+01,10.467376,5.956460e-01,-14.910000
382,9.554900e+01,10.470216,5.954020e-01,-14.850000
383,9.578500e+01,10.475970,5.951580e-01,-14.850000
384,9.604000e+01,10.479654,5.950970e-01,-14.922000
385,9.629200e+01,10.482594,5.950970e-01,-14.922000
386,9.653900e+01,10.488941,5.950360e-01,-14.910000
387,9.678400e+01,10.495653,5.949750e-01,-14.904000
388,9.703600e+01,10.497061,5.948520e-01,-14.898000
389,9.729600e+01,10.507043,5.944860e-01,-14.886000
390,9.754000e+01,10.515940,5.942420e-01,-14.886000
391,9.779500e+01,10.521076,5.939980e-01,-14.880000
392,9.804500e+01,10.533846,5.946080e-01,-14.868000
393,9.829100e+01,10.542481,5.939370e-01,-14.862000
394,9.854000e+01,10.542892,5.943640e-01,-14.886000
395,9.880700e+01,10.544665,5.937540e-01,-14.850000
396,9.903600e+01,10.559993,5.939980e-01,-14.844000
397,9.928800e+01,10.573092,5.938760e-01,-14.910000
398,9.953700e+01,10.580861,5.937540e-01,-14.916000
399,9.978800e+01,10.584779,5.936320e-01,-14.916000
400,1.000460e+02,10.594604,5.935710e-01,-14.916000
401,1.002960e+02,10.594526,5.934490e-01,-14.916000
402,1.005400e+02,10.594439,5.933880e-01,-14.910000
403,1.007830e+02,10.599917,5.932660e-01,-14.910000
404,1.010330e+02,10.605625,5.932660e-01,-14.904000
405,1.012940e+02,10.609282,5.932660e-01,-14.898000
406,1.015400e+02,10.609024,5.933270e-01,-14.868000
407,1.017960e+02,10.609879,5.932660e-01,-14.880000
408,1.020400e+02,10.610554,5.933270e-01,-14.880000
409,1.022970e+02,10.616948,5.939370e-01,-14.886000
410,1.025360e+02,10.623401,5.933880e-01,-14.862000
411,1.027970e+02,10.628691,5.936320e-01,-14.898000
412,1.030330e+02,10.630571,5.933880e-01,-14.904000
413,1.032920e+02,10.636314,5.932660e-01,-14.910000
414,1.035490e+02,10.639226,5.932660e-01,-14.916000
415,1.037880e+02,10.645953,5.932660e-01,-14.910000
416,1.040410e+02,10.654917,5.932660e-01,-14.910000
417,1.042830e+02,10.662385,5.933270e-01,-14.898000
418,1.045330e+02,10.666311,5.934490e-01,-14.892000
419,1.047970e+02,10.675568,5.935100e-01,-14.886000
420,1.050320e+02,10.680414,5.935710e-01,-14.880000
421,1.052820e+02,10.679757,5.936320e-01,-14.868000
422,1.055400e+02,10.679066,5.936930e-01,-14.862000
423,1.057880e+02,10.677268,5.937540e-01,-14.856000
424,1.060480e+02,10.677661,5.944250e-01,-14.862000
425,1.062900e+02,10.680745,5.938760e-01,-14.826000
426,1.065550e+02,10.682425,5.943030e-01,-14.868000
427,1.067870e+02,10.687509,5.942420e-01,-14.868000
428,1.070360e+02,10.691446,5.943640e-01,-14.862000
429,1.072860e+02,10.694610,5.946080e-01,-14.868000
430,1.075380e+02,10.697191,5.949750e-01,-14.856000
431,1.077970e+02,10.707715,5.954630e-01,-14.850000
432,1.080410e+02,10.714869,5.958900e-01,-14.838000
433,1.082990e+02,10.721070,5.961950e-01,-14.832000
434,1.085400e+02,10.728901,5.964390e-01,-14.826000
435,1.087980e+02,10.741327,5.965610e-01,-14.814000
436,1.090390e+02,10.749060,5.967450e-01,-14.808000
437,1.092960e+02,10.753223,5.968060e-01,-14.796000
438,1.095480e+02,10.754927,5.966840e-01,-14.796000
439,1.097890e+02,10.760715,5.966220e-01,-14.784000
440,1.100480e+02,10.758608,5.971110e-01,-14.778000
441,1.102980e+02,10.755859,5.969890e-01,-14.820000
442,1.105430e+02,10.750683,5.965000e-01,-14.832000
443,1.107970e+02,10.746499,5.968060e-01,-14.826000
444,1.110430e+02,10.755409,5.966840e-01,-14.826000
445,1.112840e+02,10.754803,5.965610e-01,-14.832000
446,1.115410e+02,10.750072,5.964390e-01,-14.838000
447,1.117960e+02,10.752011,5.961950e-01,-14.838000
448,1.120390e+02,10.752278,5.961340e-01,-14.832000
449,1.122960e+02,10.752869,5.960730e-01,-14.826000
450,1.125440e+02,10.760544,5.960120e-01,-14.820000
451,1.127990e+02,10.766665,5.968060e-01,-14.778000
452,1.130400e+02,10.772141,5.960120e-01,-14.802000
453,1.133070e+02,10.774158,5.960730e-01,-14.736000
454,1.135380e+02,10.774089,5.965000e-01,-14.784000
455,1.137910e+02,10.775249,5.955240e-01,-14.778000
456,1.140460e+02,10.777348,5.957070e-01,-14.820000
457,1.142900e+02,10.783674,5.954020e-01,-14.820000
458,1.145470e+02,10.797048,5.952190e-01,-14.826000
459,1.147900e+02,10.803868,5.950360e-01,-14.826000
460,1.150490e+02,10.811368,5.948520e-01,-14.832000
461,1.152870e+02,10.817528,5.946080e-01,-14.832000
462,1.155460e+02,10.829629,5.945470e-01,-14.832000
463,1.157950e+02,10.833280,5.946690e-01,-14.826000
464,1.160390e+02,10.836499,5.948520e-01,-14.820000
465,1.162980e+02,10.838968,5.950970e-01,-14.766000
466,1.165450e+02,10.842548,5.950970e-01,-14.802000
467,1.167860e+02,10.842910,5.946690e-01,-14.796000
468,1.170460e+02,10.844809,5.943640e-01,-14.790000
469,1.172910e+02,10.844957,5.947300e-01,-14.784000
470,1.175470e+02,10.842446,5.944250e-01,-14.802000
471,1.177970e+02,10.843442,5.942420e-01,-14.808000
472,1.180400e+02,10.844454,5.941200e-01,-14.814000
473,1.182960e+02,10.844524,5.937540e-01,-14.814000
474,1.185450e+02,10.836151,5.938760e-01,-14.814000
475,1.187910e+02,10.835581,5.937540e-01,-14.814000
476,1.190460e+02,10.839956,5.936930e-01,-14.814000
477,1.192960e+02,10.839392,5.936930e-01,-14.814000
478,1.195470e+02,10.843752,5.936320e-01,-14.814000
479,1.197870e+02,10.851397,5.936320e-01,-14.808000
