Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
45,1.130200e+01,30.232315,5.570720e-01,-10.524000
46,1.154300e+01,30.264101,5.570110e-01,-10.536000
47,1.178600e+01,30.300421,5.570110e-01,-10.536000
48,1.203400e+01,30.364000,5.570110e-01,-10.542000
49,1.229100e+01,30.410452,5.569500e-01,-10.470000
50,1.254700e+01,30.460360,5.568890e-01,-10.470000
51,1.278600e+01,30.544422,5.571940e-01,-10.470000
52,1.304500e+01,30.602991,5.573160e-01,-10.464000
53,1.328900e+01,30.663391,5.574380e-01,-10.464000
54,1.353800e+01,30.724358,5.573770e-01,-10.464000
55,1.380000e+01,30.819342,5.573160e-01,-10.470000
56,1.404200e+01,30.885464,5.571940e-01,-10.470000
57,1.429700e+01,30.953827,5.571330e-01,-10.476000
58,1.453600e+01,31.020035,5.571330e-01,-10.476000
59,1.479300e+01,31.117977,5.570110e-01,-10.482000
60,1.505500e+01,31.182892,5.568890e-01,-10.488000
61,1.529000e+01,31.246798,5.567670e-01,-10.494000
62,1.555400e+01,31.308073,5.567050e-01,-10.494000
63,1.580500e+01,31.396849,5.559730e-01,-10.500000
64,1.604000e+01,31.452188,5.563390e-01,-10.500000
65,1.629400e+01,31.505753,5.564610e-01,-10.422000
66,1.654400e+01,31.555107,5.564000e-01,-10.416000
67,1.679300e+01,31.623213,5.563390e-01,-10.500000
68,1.704200e+01,31.663874,5.562780e-01,-10.416000
69,1.729400e+01,31.698946,5.562170e-01,-10.416000
70,1.754100e+01,31.730618,5.560950e-01,-10.416000
71,1.779400e+01,31.768169,5.559730e-01,-10.428000
72,1.804400e+01,31.786785,5.557290e-01,-10.434000
73,1.829100e+01,31.800209,5.554240e-01,-10.446000
74,1.855000e+01,31.812397,5.552410e-01,-10.422000
75,1.878700e+01,31.813219,5.549960e-01,-10.458000
76,1.903800e+01,31.809282,5.544470e-01,-10.422000
77,1.929200e+01,31.802719,5.543860e-01,-10.416000
78,1.954400e+01,31.783354,5.545080e-01,-10.416000
79,1.979200e+01,31.767422,5.542030e-01,-10.416000
80,2.004300e+01,31.745550,5.541420e-01,-10.494000
81,2.028700e+01,31.720240,5.542030e-01,-10.422000
82,2.054200e+01,31.676186,5.542030e-01,-10.416000
83,2.079900e+01,31.642982,5.541420e-01,-10.422000
84,2.103700e+01,31.607662,5.540810e-01,-10.428000
85,2.129200e+01,31.569538,5.540810e-01,-10.428000
86,2.154200e+01,31.512295,5.542030e-01,-10.434000
87,2.179100e+01,31.471159,5.543250e-01,-10.440000
88,2.203500e+01,31.429821,5.543250e-01,-10.440000
89,2.228300e+01,31.389095,5.543250e-01,-10.446000
90,2.253900e+01,31.329628,5.543250e-01,-10.452000
91,2.279900e+01,31.291759,5.543250e-01,-10.452000
92,2.304000e+01,31.255035,5.540810e-01,-10.410000
93,2.329400e+01,31.221195,5.544470e-01,-10.410000
94,2.354800e+01,31.175812,5.542640e-01,-10.398000
95,2.379000e+01,31.149862,5.543860e-01,-10.398000
96,2.403900e+01,31.126560,5.545080e-01,-10.392000
97,2.430100e+01,31.099373,5.542030e-01,-10.392000
98,2.453500e+01,31.087868,5.546300e-01,-10.392000
99,2.478900e+01,31.082119,5.546300e-01,-10.392000
100,2.504800e+01,31.081156,5.545690e-01,-10.392000
101,2.529700e+01,31.090248,5.545080e-01,-10.392000
102,2.554000e+01,31.106020,5.545080e-01,-10.398000
103,2.579100e+01,31.125957,5.538370e-01,-10.416000
104,2.604100e+01,31.152046,5.545080e-01,-10.422000
105,2.628900e+01,31.203390,5.543860e-01,-10.404000
106,2.654000e+01,31.244455,5.538980e-01,-10.398000
107,2.678800e+01,31.291588,5.543250e-01,-10.440000
108,2.704100e+01,31.343451,5.543250e-01,-10.386000
109,2.729100e+01,31.430471,5.540810e-01,-10.386000
110,2.754100e+01,31.494061,5.539590e-01,-10.380000
111,2.779100e+01,31.561920,5.538980e-01,-10.386000
112,2.804000e+01,31.631836,5.539590e-01,-10.380000
113,2.829100e+01,31.745255,5.540200e-01,-10.380000
114,2.854000e+01,31.824093,5.540810e-01,-10.380000
115,2.880100e+01,31.905807,5.540810e-01,-10.386000
116,2.904100e+01,31.987574,5.539590e-01,-10.422000
117,2.929800e+01,32.112431,5.539590e-01,-10.392000
118,2.954000e+01,32.195820,5.538370e-01,-10.398000
119,2.980100e+01,32.277508,5.537760e-01,-10.404000
120,3.004500e+01,32.358334,5.537150e-01,-10.392000
121,3.028900e+01,32.476868,5.535930e-01,-10.416000
122,3.054900e+01,32.553516,5.534710e-01,-10.416000
123,3.079400e+01,32.626465,5.531040e-01,-10.356000
124,3.104800e+01,32.696175,5.530430e-01,-10.416000
125,3.128800e+01,32.794651,5.527990e-01,-10.350000
126,3.154600e+01,32.854404,5.526160e-01,-10.422000
127,3.179700e+01,32.909122,5.519450e-01,-10.386000
128,3.204700e+01,32.958290,5.523720e-01,-10.338000
129,3.229100e+01,33.019775,5.522500e-01,-10.344000
130,3.254600e+01,33.054760,5.523110e-01,-10.344000
131,3.278600e+01,33.084087,5.523110e-01,-10.344000
132,3.304600e+01,33.116459,5.524330e-01,-10.344000
133,3.329700e+01,33.132500,5.524940e-01,-10.338000
134,3.354200e+01,33.143066,5.524330e-01,-10.344000
135,3.379700e+01,33.147667,5.517620e-01,-10.332000
136,3.403900e+01,33.145908,5.522500e-01,-10.356000
137,3.429100e+01,33.138054,5.517620e-01,-10.314000
138,3.453900e+01,33.127296,5.518840e-01,-10.374000
139,3.478800e+01,33.112526,5.520060e-01,-10.368000
140,3.504100e+01,33.082542,5.517620e-01,-10.290000
141,3.528500e+01,33.058586,5.510900e-01,-10.290000
142,3.553700e+01,33.030693,5.506020e-01,-10.284000
143,3.579100e+01,32.999588,5.502360e-01,-10.368000
144,3.604000e+01,32.948093,5.498700e-01,-10.290000
145,3.629000e+01,32.910706,5.495640e-01,-10.296000
146,3.653600e+01,32.871632,5.493810e-01,-10.302000
147,3.679100e+01,32.829987,5.491370e-01,-10.302000
148,3.704000e+01,32.766483,5.490760e-01,-10.308000
149,3.728400e+01,32.722622,5.491370e-01,-10.308000
150,3.754100e+01,32.678322,5.488930e-01,-10.314000
151,3.779500e+01,32.634102,5.480380e-01,-10.332000
152,3.804000e+01,32.567497,5.473060e-01,-10.344000
153,3.828600e+01,32.526302,5.467570e-01,-10.356000
154,3.854000e+01,32.486256,5.463290e-01,-10.362000
155,3.879300e+01,32.448215,5.459630e-01,-10.290000
156,3.904000e+01,32.395855,5.458410e-01,-10.290000
157,3.929100e+01,32.365051,5.456580e-01,-10.284000
158,3.953600e+01,32.339615,5.455360e-01,-10.284000
159,3.979500e+01,32.307415,5.454750e-01,-10.284000
160,4.004000e+01,32.291134,5.454140e-01,-10.290000
161,4.029000e+01,32.279381,5.452920e-01,-10.290000
162,4.054000e+01,32.274166,5.452920e-01,-10.302000
163,4.079000e+01,32.279007,5.459020e-01,-10.326000
164,4.103400e+01,32.289368,5.462680e-01,-10.314000
165,4.129000e+01,32.305607,5.465130e-01,-10.320000
166,4.154100e+01,32.325386,5.461460e-01,-10.308000
167,4.178600e+01,32.367760,5.470010e-01,-10.338000
168,4.204000e+01,32.403683,5.469400e-01,-10.284000
169,4.229100e+01,32.444977,5.465130e-01,-10.284000
170,4.253900e+01,32.490738,5.459020e-01,-10.350000
171,4.278800e+01,32.570103,5.454140e-01,-10.278000
172,4.303700e+01,32.629822,5.450480e-01,-10.278000
173,4.328600e+01,32.693775,5.448040e-01,-10.284000
174,4.354000e+01,32.761734,5.446210e-01,-10.284000
175,4.378600e+01,32.870419,5.444370e-01,-10.290000
176,4.404000e+01,32.946011,5.443150e-01,-10.284000
177,4.428400e+01,33.023087,5.441930e-01,-10.290000
178,4.453700e+01,33.102364,5.441320e-01,-10.290000
179,4.478900e+01,33.224682,5.432780e-01,-10.296000
180,4.504600e+01,33.306641,5.427280e-01,-10.296000
181,4.529000e+01,33.388897,5.426670e-01,-10.302000
182,4.554500e+01,33.470654,5.426060e-01,-10.308000
183,4.578800e+01,33.589775,5.423010e-01,-10.314000
184,4.603600e+01,33.668171,5.425450e-01,-10.314000
185,4.629200e+01,33.744038,5.426060e-01,-10.248000
186,4.654700e+01,33.819069,5.427890e-01,-10.314000
187,4.679200e+01,33.922939,5.429120e-01,-10.230000
188,4.704600e+01,33.987770,5.430950e-01,-10.236000
189,4.728800e+01,34.049469,5.432780e-01,-10.236000
190,4.755100e+01,34.132607,5.433390e-01,-10.242000
191,4.779900e+01,34.181244,5.426060e-01,-10.254000
192,4.803600e+01,34.225140,5.431560e-01,-10.242000
193,4.828800e+01,34.262192,5.430340e-01,-10.248000
194,4.854800e+01,34.309929,5.428500e-01,-10.248000
195,4.879200e+01,34.336063,5.426670e-01,-10.248000
196,4.904700e+01,34.356262,5.425450e-01,-10.254000
197,4.928700e+01,34.369602,5.423620e-01,-10.254000
198,4.953900e+01,34.382195,5.423010e-01,-10.260000
199,4.979800e+01,34.385284,5.421790e-01,-10.266000
200,5.005300e+01,34.383102,5.420570e-01,-10.206000
201,5.029000e+01,34.376938,5.418130e-01,-10.206000
202,5.056000e+01,34.359581,5.415080e-01,-10.260000
203,5.079000e+01,34.343414,5.412640e-01,-10.206000
204,5.104100e+01,34.324074,5.410800e-01,-10.206000
205,5.128900e+01,34.300175,5.411420e-01,-10.206000
206,5.154600e+01,34.258736,5.413250e-01,-10.206000
207,5.178700e+01,34.227192,5.414470e-01,-10.206000
208,5.203900e+01,34.192719,5.413860e-01,-10.206000
209,5.229300e+01,34.155663,5.413250e-01,-10.212000
210,5.253600e+01,34.096596,5.413250e-01,-10.212000
211,5.280000e+01,34.056664,5.412640e-01,-10.212000
212,5.304000e+01,34.015240,5.411420e-01,-10.218000
213,5.329900e+01,33.952259,5.404090e-01,-10.182000
214,5.354000e+01,33.908958,5.404090e-01,-10.242000
215,5.378900e+01,33.867733,5.400430e-01,-10.188000
216,5.403700e+01,33.826454,5.399820e-01,-10.248000
217,5.429800e+01,33.765179,5.399820e-01,-10.176000
218,5.453900e+01,33.725800,5.398600e-01,-10.176000
219,5.478800e+01,33.690327,5.397990e-01,-10.176000
220,5.504700e+01,33.655926,5.397380e-01,-10.176000
221,5.528800e+01,33.609440,5.394330e-01,-10.182000
222,5.554700e+01,33.583466,5.391270e-01,-10.188000
223,5.578900e+01,33.559761,5.389440e-01,-10.194000
224,5.604800e+01,33.540302,5.387610e-01,-10.194000
225,5.628900e+01,33.520164,5.386390e-01,-10.200000
226,5.653500e+01,33.511055,5.385170e-01,-10.212000
227,5.678800e+01,33.508205,5.384560e-01,-10.212000
228,5.705300e+01,33.509617,5.383340e-01,-10.182000
229,5.728900e+01,33.523064,5.382730e-01,-10.230000
230,5.753600e+01,33.538074,5.382120e-01,-10.230000
231,5.778900e+01,33.557980,5.380900e-01,-10.236000
232,5.804100e+01,33.584126,5.381510e-01,-10.158000
233,5.828900e+01,33.631741,5.382120e-01,-10.152000
234,5.853300e+01,33.670837,5.383340e-01,-10.152000
235,5.879000e+01,33.713867,5.386390e-01,-10.146000
236,5.904600e+01,33.763908,5.388830e-01,-10.146000
237,5.929100e+01,33.847256,5.390660e-01,-10.146000
238,5.953900e+01,33.907261,5.391880e-01,-10.152000
239,5.978900e+01,33.970818,5.385780e-01,-10.152000
240,6.004200e+01,34.037621,5.387000e-01,-10.158000
241,6.029700e+01,34.142891,5.394940e-01,-10.164000
242,6.054000e+01,34.215271,5.393100e-01,-10.146000
243,6.078600e+01,34.290684,5.401040e-01,-10.176000
244,6.104100e+01,34.366982,5.408360e-01,-10.182000
245,6.129700e+01,34.483356,5.411420e-01,-10.116000
246,6.154100e+01,34.561455,5.416300e-01,-10.104000
247,6.179700e+01,34.641762,5.420570e-01,-10.098000
248,6.204500e+01,34.758789,5.424230e-01,-10.098000
249,6.229700e+01,34.835655,5.427280e-01,-10.098000
250,6.254000e+01,34.910290,5.429730e-01,-10.098000
251,6.278800e+01,34.981949,5.433390e-01,-10.098000
252,6.303800e+01,35.087067,5.435830e-01,-10.092000
253,6.328900e+01,35.152931,5.437050e-01,-10.086000
254,6.355300e+01,35.215599,5.435220e-01,-10.098000
255,6.379700e+01,35.274323,5.429730e-01,-10.158000
256,6.403900e+01,35.354481,5.434000e-01,-10.104000
257,6.428900e+01,35.402206,5.434000e-01,-10.110000
258,6.453500e+01,35.445335,5.423010e-01,-10.116000
259,6.478800e+01,35.484734,5.411420e-01,-10.128000
260,6.504100e+01,35.532402,5.400430e-01,-10.074000
261,6.530500e+01,35.559162,5.396770e-01,-10.074000
262,6.554100e+01,35.579548,5.393100e-01,-10.062000
263,6.579700e+01,35.596283,5.390660e-01,-10.062000
264,6.603800e+01,35.610909,5.400430e-01,-10.062000
265,6.629000e+01,35.613827,5.408360e-01,-10.056000
266,6.654200e+01,35.613758,5.414470e-01,-10.080000
267,6.679200e+01,35.609955,5.418740e-01,-10.050000
268,6.703800e+01,35.597019,5.420570e-01,-10.050000
269,6.729900e+01,35.582256,5.423620e-01,-10.050000
270,6.753900e+01,35.564590,5.424230e-01,-10.068000
271,6.779800e+01,35.530785,5.426060e-01,-10.056000
272,6.803900e+01,35.505459,5.429120e-01,-10.050000
273,6.830000e+01,35.477867,5.432170e-01,-10.068000
274,6.853900e+01,35.447193,5.432780e-01,-10.026000
275,6.879200e+01,35.396362,5.434610e-01,-10.074000
276,6.903700e+01,35.359203,5.430950e-01,-10.008000
277,6.929100e+01,35.320507,5.434000e-01,-10.002000
278,6.953600e+01,35.282280,5.437050e-01,-10.002000
279,6.978800e+01,35.222775,5.429120e-01,-10.002000
280,7.004100e+01,35.181629,5.426060e-01,-10.008000
281,7.029000e+01,35.141331,5.423010e-01,-10.008000
282,7.053600e+01,35.101166,5.415690e-01,-10.014000
283,7.078400e+01,35.041409,5.409580e-01,-10.026000
284,7.104100e+01,35.002632,5.404700e-01,-10.038000
285,7.128600e+01,34.965405,5.401040e-01,-10.044000
286,7.154000e+01,34.930698,5.398600e-01,-10.044000
287,7.179000e+01,34.882816,5.396770e-01,-10.050000
288,7.204000e+01,34.854061,5.390050e-01,-10.032000
289,7.228100e+01,34.828701,5.393710e-01,-10.074000
290,7.253200e+01,34.807426,5.388220e-01,-10.020000
291,7.278200e+01,34.781170,5.389440e-01,-10.080000
292,7.303200e+01,34.766949,5.388220e-01,-10.008000
293,7.328200e+01,34.758869,5.390050e-01,-10.002000
294,7.354600e+01,34.754768,5.390660e-01,-10.002000
295,7.378400e+01,34.756237,5.391880e-01,-10.002000
296,7.403900e+01,34.764210,5.392490e-01,-10.008000
297,7.429000e+01,34.776440,5.393710e-01,-10.008000
298,7.454100e+01,34.793972,5.394330e-01,-10.008000
299,7.478600e+01,34.830334,5.394940e-01,-10.008000
300,7.504100e+01,34.859772,5.393710e-01,-10.008000
301,7.529600e+01,34.895222,5.393100e-01,-10.014000
302,7.554900e+01,34.955524,5.383340e-01,-10.008000
303,7.578400e+01,35.001907,5.383950e-01,-10.002000
304,7.604000e+01,35.052277,5.388830e-01,-10.032000
305,7.630400e+01,35.107048,5.386390e-01,-9.984000
306,7.654100e+01,35.196316,5.385780e-01,-9.984000
307,7.678500e+01,35.258915,5.382120e-01,-9.984000
308,7.704000e+01,35.324139,5.377240e-01,-9.984000
309,7.730800e+01,35.391937,5.374790e-01,-9.984000
310,7.753900e+01,35.498058,5.371740e-01,-9.984000
311,7.778900e+01,35.572632,5.369300e-01,-10.068000
312,7.805200e+01,35.648006,5.365640e-01,-9.984000
313,7.828900e+01,35.723637,5.363810e-01,-9.984000
314,7.854700e+01,35.838295,5.361370e-01,-10.020000
315,7.878700e+01,35.914261,5.352210e-01,-10.008000
316,7.904000e+01,35.989697,5.357700e-01,-9.990000
317,7.928900e+01,36.064346,5.357700e-01,-9.990000
318,7.953900e+01,36.174316,5.358310e-01,-9.996000
319,7.979600e+01,36.246204,5.352820e-01,-10.032000
320,8.005300e+01,36.315281,5.356480e-01,-9.954000
321,8.029600e+01,36.380951,5.355260e-01,-10.008000
322,8.055300e+01,36.473366,5.349160e-01,-9.942000
323,8.078600e+01,36.531155,5.343060e-01,-9.942000
324,8.103900e+01,36.585827,5.339390e-01,-9.942000
325,8.129200e+01,36.637127,5.335120e-01,-9.942000
326,8.153900e+01,36.704006,5.331460e-01,-9.936000
327,8.179900e+01,36.744064,5.327800e-01,-9.942000
328,8.204000e+01,36.779648,5.324130e-01,-9.948000
329,8.230000e+01,36.822548,5.321080e-01,-9.984000
330,8.254700e+01,36.844669,5.311320e-01,-10.020000
331,8.278600e+01,36.861919,5.318640e-01,-9.954000
332,8.304200e+01,36.874954,5.311320e-01,-9.954000
333,8.329900e+01,36.885937,5.317420e-01,-9.966000
334,8.354000e+01,36.888176,5.317420e-01,-9.936000
335,8.378300e+01,36.887112,5.314370e-01,-9.924000
336,8.403900e+01,36.880844,5.315590e-01,-9.912000
337,8.428700e+01,36.865292,5.318030e-01,-9.906000
338,8.454000e+01,36.850662,5.319250e-01,-9.900000
339,8.478600e+01,36.832588,5.321080e-01,-9.900000
340,8.503700e+01,36.811340,5.321080e-01,-9.894000
341,8.529700e+01,36.773983,5.322910e-01,-9.894000
342,8.553700e+01,36.746162,5.328410e-01,-9.888000
343,8.579900e+01,36.714432,5.332680e-01,-9.888000
344,8.603800e+01,36.682751,5.335730e-01,-9.900000
345,8.628500e+01,36.629086,5.338170e-01,-9.894000
346,8.653900e+01,36.593349,5.339390e-01,-9.900000
347,8.679000e+01,36.555443,5.332680e-01,-9.906000
348,8.704100e+01,36.518665,5.337560e-01,-9.918000
349,8.728900e+01,36.460583,5.337560e-01,-9.918000
350,8.754900e+01,36.421429,5.333900e-01,-9.882000
351,8.778900e+01,36.383320,5.335730e-01,-9.882000
352,8.803600e+01,36.346245,5.333900e-01,-9.876000
353,8.828900e+01,36.291763,5.329020e-01,-9.870000
354,8.854000e+01,36.258171,5.323520e-01,-9.876000
355,8.878600e+01,36.224895,5.319250e-01,-9.876000
356,8.904300e+01,36.193855,5.316810e-01,-9.882000
357,8.929000e+01,36.150154,5.313150e-01,-9.882000
358,8.953900e+01,36.125404,5.299110e-01,-9.882000
359,8.978300e+01,36.103527,5.302770e-01,-9.888000
360,9.004100e+01,36.085575,5.299720e-01,-9.894000
361,9.028900e+01,36.064354,5.297890e-01,-9.894000
362,9.055100e+01,36.055725,5.289960e-01,-9.900000
363,9.079300e+01,36.048515,5.291790e-01,-9.894000
364,9.104900e+01,36.046432,5.291790e-01,-9.888000
365,9.129100e+01,36.050510,5.291180e-01,-9.882000
366,9.153700e+01,36.060162,5.292400e-01,-9.930000
367,9.178900e+01,36.074005,5.290570e-01,-9.870000
368,9.205400e+01,36.102932,5.291180e-01,-9.864000
369,9.228900e+01,36.128017,5.291790e-01,-9.858000
370,9.255200e+01,36.158741,5.292400e-01,-9.864000
371,9.278900e+01,36.194073,5.291790e-01,-9.864000
372,9.303900e+01,36.254360,5.291790e-01,-9.864000
373,9.329000e+01,36.300789,5.291180e-01,-9.876000
374,9.354000e+01,36.350620,5.292400e-01,-9.924000
375,9.380100e+01,36.403217,5.291790e-01,-9.912000
376,9.404100e+01,36.487534,5.289960e-01,-9.906000
377,9.430500e+01,36.547344,5.282020e-01,-9.894000
378,9.454900e+01,36.611752,5.283240e-01,-9.900000
379,9.479500e+01,36.678230,5.275310e-01,-9.900000
380,9.505100e+01,36.782375,5.270420e-01,-9.906000
381,9.528900e+01,36.853329,5.263710e-01,-9.858000
382,9.555500e+01,36.926590,5.260050e-01,-9.858000
383,9.579600e+01,36.999943,5.260050e-01,-9.864000
384,9.604000e+01,37.110340,5.255170e-01,-9.852000
385,9.630300e+01,37.183987,5.253940e-01,-9.852000
386,9.653900e+01,37.257473,5.253330e-01,-9.852000
387,9.679200e+01,37.331448,5.252110e-01,-9.846000
388,9.705400e+01,37.442173,5.250280e-01,-9.852000
389,9.728700e+01,37.514992,5.250280e-01,-9.858000
390,9.754600e+01,37.584393,5.257000e-01,-9.858000
391,9.779200e+01,37.685043,5.274090e-01,-9.852000
392,9.804600e+01,37.748722,5.288730e-01,-9.846000
393,9.828800e+01,37.808849,5.303990e-01,-9.846000
394,9.855300e+01,37.865841,5.303990e-01,-9.882000
395,9.878800e+01,37.943192,5.305820e-01,-9.858000
396,9.904800e+01,37.988930,5.303990e-01,-9.810000
397,9.928800e+01,38.031239,5.303990e-01,-9.804000
398,9.954800e+01,38.068913,5.301550e-01,-9.792000
399,9.979200e+01,38.118423,5.302160e-01,-9.786000
400,1.000470e+02,38.145138,5.300330e-01,-9.774000
401,1.002920e+02,38.166142,5.293620e-01,-9.774000
402,1.005520e+02,38.183987,5.288120e-01,-9.774000
403,1.007870e+02,38.201340,5.282630e-01,-9.780000
404,1.010360e+02,38.208721,5.279580e-01,-9.780000
405,1.012860e+02,38.210388,5.272250e-01,-9.780000
406,1.015410e+02,38.208805,5.257610e-01,-9.816000
407,1.017820e+02,38.200436,5.258830e-01,-9.792000
408,1.020400e+02,38.189907,5.259440e-01,-9.798000
409,1.022910e+02,38.175686,5.252110e-01,-9.786000
410,1.025450e+02,38.158596,5.252110e-01,-9.816000
411,1.027890e+02,38.126808,5.247230e-01,-9.774000
412,1.030470e+02,38.103043,5.241130e-01,-9.768000
413,1.032900e+02,38.076748,5.238690e-01,-9.762000
414,1.035410e+02,38.048096,5.240520e-01,-9.756000
415,1.037870e+02,38.001789,5.243570e-01,-9.756000
416,1.040390e+02,37.969105,5.246620e-01,-9.750000
417,1.042880e+02,37.935268,5.243570e-01,-9.750000
418,1.045410e+02,37.900028,5.242350e-01,-9.756000
419,1.047900e+02,37.845104,5.246620e-01,-9.762000
420,1.050380e+02,37.807846,5.247230e-01,-9.762000
421,1.052890e+02,37.771240,5.246010e-01,-9.768000
422,1.055390e+02,37.716526,5.236850e-01,-9.786000
423,1.057830e+02,37.680038,5.238690e-01,-9.780000
424,1.060380e+02,37.644417,5.236240e-01,-9.792000
425,1.062830e+02,37.610130,5.232580e-01,-9.792000
426,1.065380e+02,37.561462,5.229530e-01,-9.804000
427,1.067880e+02,37.530445,5.223430e-01,-9.756000
428,1.070390e+02,37.501610,5.220380e-01,-9.750000
429,1.072980e+02,37.474621,5.221600e-01,-9.744000
430,1.075380e+02,37.439896,5.219150e-01,-9.750000
431,1.077960e+02,37.422325,5.220380e-01,-9.750000
432,1.080410e+02,37.405212,5.220380e-01,-9.750000
433,1.083010e+02,37.392151,5.220380e-01,-9.750000
434,1.085410e+02,37.379272,5.219150e-01,-9.756000
435,1.087950e+02,37.376564,5.219150e-01,-9.756000
436,1.090400e+02,37.377205,5.219150e-01,-9.792000
437,1.092970e+02,37.382504,5.219150e-01,-9.762000
438,1.095420e+02,37.399200,5.219150e-01,-9.774000
439,1.097950e+02,37.415203,5.211830e-01,-9.768000
440,1.100420e+02,37.435150,5.211830e-01,-9.762000
441,1.102960e+02,37.457932,5.212440e-01,-9.756000
442,1.105390e+02,37.501427,5.213050e-01,-9.750000
443,1.107840e+02,37.537003,5.218540e-01,-9.744000
444,1.110410e+02,37.574326,5.226480e-01,-9.732000
445,1.112880e+02,37.617737,5.236850e-01,-9.720000
446,1.115420e+02,37.688702,5.244180e-01,-9.714000
447,1.118000e+02,37.741066,5.244790e-01,-9.738000
448,1.120380e+02,37.795784,5.253330e-01,-9.702000
449,1.122870e+02,37.853432,5.255780e-01,-9.696000
450,1.125380e+02,37.945728,5.257000e-01,-9.702000
451,1.127900e+02,38.008247,5.257610e-01,-9.744000
452,1.130380e+02,38.076202,5.259440e-01,-9.714000
453,1.132910e+02,38.179443,5.260050e-01,-9.720000
454,1.135370e+02,38.250366,5.260660e-01,-9.714000
455,1.137960e+02,38.322594,5.254550e-01,-9.702000
456,1.140470e+02,38.395638,5.251500e-01,-9.690000
457,1.142870e+02,38.505329,5.264320e-01,-9.678000
458,1.145520e+02,38.579582,5.263710e-01,-9.750000
459,1.147870e+02,38.653378,5.264930e-01,-9.678000
460,1.150410e+02,38.727776,5.265540e-01,-9.672000
461,1.152960e+02,38.835587,5.267370e-01,-9.678000
462,1.155400e+02,38.905834,5.258830e-01,-9.678000
463,1.157900e+02,38.975426,5.251500e-01,-9.684000
464,1.160480e+02,39.042061,5.238080e-01,-9.750000
465,1.162910e+02,39.137028,5.232580e-01,-9.690000
466,1.165470e+02,39.197285,5.226480e-01,-9.738000
467,1.167910e+02,39.252571,5.227090e-01,-9.708000
468,1.170460e+02,39.303894,5.219760e-01,-9.720000
469,1.172900e+02,39.372799,5.202670e-01,-9.714000
470,1.175460e+02,39.412922,5.205120e-01,-9.726000
471,1.177970e+02,39.448986,5.205730e-01,-9.690000
472,1.180410e+02,39.481503,5.209390e-01,-9.684000
473,1.182970e+02,39.520737,5.208780e-01,-9.678000
474,1.185350e+02,39.542732,5.208780e-01,-9.672000
475,1.187920e+02,39.560371,5.227090e-01,-9.660000
476,1.190530e+02,39.576511,5.227700e-01,-9.660000
477,1.192960e+02,39.581432,5.208170e-01,-9.660000
478,1.195400e+02,39.583191,5.194130e-01,-9.666000
479,1.197980e+02,39.582977,5.184360e-01,-9.672000
