Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
79,3.954800e+01,9.914665,1.595550e-05,78.744000
80,4.004000e+01,9.913473,1.281880e-05,70.548000
81,4.054600e+01,9.902962,1.164530e-05,91.356000
82,4.104100e+01,9.868648,1.620510e-05,73.314000
83,4.154200e+01,9.857336,1.706190e-05,99.084000
84,4.204300e+01,9.845591,1.408170e-05,79.386000
85,4.254300e+01,9.837644,1.243140e-05,85.074000
86,4.304300e+01,9.859936,1.403700e-05,117.900000
87,4.354200e+01,9.875469,2.027310e-05,91.404000
88,4.404200e+01,9.861485,1.530730e-05,92.430000
89,4.455700e+01,9.844109,1.635790e-05,89.778000
90,4.504300e+01,9.840898,1.549360e-05,92.676000
91,4.554100e+01,9.852742,1.974420e-05,113.604000
92,4.604300e+01,9.878489,1.981870e-05,46.524000
93,4.654300e+01,9.909990,5.371900e-06,71.868000
94,4.704600e+01,9.926851,1.316900e-05,90.882000
95,4.755100e+01,9.924872,2.019490e-05,105.924000
96,4.804000e+01,9.915167,1.082950e-05,93.384000
97,4.854000e+01,9.893818,1.681980e-05,76.866000
98,4.904200e+01,9.913454,5.524630e-06,83.148000
99,4.954800e+01,9.913712,1.782560e-05,110.976000
100,5.004100e+01,9.920005,2.262380e-05,116.988000
101,5.054200e+01,9.924562,1.256920e-05,75.408000
102,5.104400e+01,9.884118,1.024830e-05,81.336000
103,5.154100e+01,9.849581,2.042590e-05,106.824000
104,5.204200e+01,9.857903,1.967340e-05,139.290000
105,5.254000e+01,9.844959,1.546010e-05,91.614000
106,5.304700e+01,9.841614,1.155220e-05,70.620000
107,5.354200e+01,9.838894,8.925850e-06,89.364000
108,5.404500e+01,9.856245,1.556810e-05,90.276000
109,5.455100e+01,9.875020,1.783680e-05,72.570000
110,5.504400e+01,9.880749,1.677510e-05,82.668000
111,5.554100e+01,9.886698,7.882770e-06,78.336000
112,5.604300e+01,9.873356,1.391770e-05,112.800000
113,5.654500e+01,9.862456,1.722960e-05,127.422000
114,5.704300e+01,9.864809,1.545260e-05,98.184000
115,5.754200e+01,9.856284,9.425040e-06,78.462000
116,5.804000e+01,9.849457,1.661120e-05,118.944000
117,5.855100e+01,9.828341,1.677880e-05,65.190000
118,5.904200e+01,9.779895,1.420460e-05,76.146000
119,5.954200e+01,9.759993,7.279250e-06,102.240000
120,6.004100e+01,9.786790,1.154850e-05,92.922000
121,6.054000e+01,9.808523,1.727430e-05,73.302000
122,6.104500e+01,9.831045,1.906240e-05,70.560000
123,6.153900e+01,9.841073,1.192840e-05,80.676000
124,6.204200e+01,9.841737,1.705080e-05,82.656000
125,6.254000e+01,9.835345,1.626100e-05,93.054000
126,6.304100e+01,9.831581,1.866380e-05,118.200000
127,6.354400e+01,9.789270,1.715510e-05,80.208000
128,6.404100e+01,9.783862,1.231590e-05,87.420000
129,6.454200e+01,9.807386,8.516070e-06,92.502000
130,6.504700e+01,9.832621,1.673780e-05,129.012000
131,6.554000e+01,9.839351,1.938650e-05,70.734000
132,6.604000e+01,9.839303,1.271070e-05,62.634000
133,6.654100e+01,9.823064,2.334650e-05,97.518000
134,6.704100e+01,9.785829,1.278530e-05,74.754000
135,6.754800e+01,9.804452,1.855580e-05,114.408000
136,6.804100e+01,9.832796,1.393260e-05,94.320000
137,6.854700e+01,9.833253,1.952060e-05,88.458000
138,6.904000e+01,9.846236,1.705820e-05,79.146000
139,6.954300e+01,9.846438,1.674900e-05,94.932000
140,7.004700e+01,9.851863,9.294660e-06,72.606000
141,7.054200e+01,9.844924,8.866250e-06,96.462000
142,7.104200e+01,9.836417,2.054880e-05,114.990000
143,7.154100e+01,9.829076,1.990430e-05,66.480000
144,7.204300e+01,9.822856,9.357990e-06,93.126000
145,7.254400e+01,9.811769,1.206630e-05,86.652000
146,7.303900e+01,9.784326,1.616790e-05,91.746000
147,7.354100e+01,9.748615,2.021730e-05,86.820000
148,7.405700e+01,9.762241,1.393260e-05,98.544000
149,7.453900e+01,9.766985,1.285600e-05,81.012000
150,7.504200e+01,9.768528,1.729660e-05,99.222000
151,7.554100e+01,9.771943,1.705820e-05,99.684000
152,7.604200e+01,9.746522,1.509120e-05,92.424000
153,7.654200e+01,9.711264,1.996770e-05,76.248000
154,7.704000e+01,9.726858,1.396240e-05,99.888000
155,7.754100e+01,9.743038,1.516200e-05,100.764000
156,7.804000e+01,9.746122,1.968080e-05,84.444000
157,7.854000e+01,9.759450,8.300000e-06,78.738000
158,7.904700e+01,9.779679,8.579400e-06,81.408000
159,7.953900e+01,9.822755,1.449890e-05,71.670000
160,8.004200e+01,9.834225,1.877190e-05,103.266000
161,8.054100e+01,9.787704,1.168260e-05,69.852000
162,8.104000e+01,9.787004,1.129140e-05,80.424000
163,8.154300e+01,9.815923,1.339620e-05,93.210000
164,8.204600e+01,9.827672,1.264370e-05,117.702000
165,8.254400e+01,9.819799,1.055010e-05,67.392000
166,8.306100e+01,9.817556,1.569850e-05,91.362000
167,8.354100e+01,9.808027,1.417110e-05,88.254000
168,8.404500e+01,9.796955,1.526260e-05,78.936000
169,8.455000e+01,9.791115,1.770270e-05,78.582000
170,8.504000e+01,9.784811,1.091890e-05,79.818000
171,8.554300e+01,9.755127,1.266230e-05,75.558000
172,8.604100e+01,9.734346,1.510610e-05,120.144000
173,8.654000e+01,9.741056,1.799700e-05,73.620000
174,8.703900e+01,9.752839,1.666330e-05,73.122000
175,8.754100e+01,9.748107,1.804910e-05,94.614000
176,8.804700e+01,9.744146,2.105920e-05,96.342000
177,8.854000e+01,9.749901,1.451010e-05,30.120000
178,8.904100e+01,9.758835,1.290070e-05,87.246000
179,8.955000e+01,9.756410,1.629830e-05,80.148000
180,9.004000e+01,9.719524,1.841800e-05,82.182000
181,9.054600e+01,9.694021,1.448770e-05,56.940000
182,9.104100e+01,9.698486,1.055750e-05,75.324000
183,9.154700e+01,9.712584,8.251580e-06,102.480000
184,9.204300e+01,9.690705,1.709920e-05,106.776000
185,9.254100e+01,9.669162,1.589590e-05,90.000000
186,9.304200e+01,9.700282,1.350420e-05,93.240000
187,9.354000e+01,9.701291,9.644830e-06,83.202000
188,9.404200e+01,9.727977,1.107160e-05,102.372000
189,9.455300e+01,9.751296,1.545630e-05,87.114000
190,9.504500e+01,9.774487,1.883890e-05,102.642000
191,9.554900e+01,9.776059,1.592200e-05,83.988000
192,9.604300e+01,9.747569,1.727800e-05,107.628000
193,9.654800e+01,9.744646,1.456590e-05,97.632000
194,9.704800e+01,9.768936,1.798580e-05,65.100000
195,9.754700e+01,9.774409,1.283740e-05,78.912000
196,9.804000e+01,9.765158,1.232330e-05,76.488000
197,9.854300e+01,9.729224,1.534460e-05,106.050000
198,9.904000e+01,9.702115,1.550480e-05,80.154000
199,9.954500e+01,9.716608,8.992910e-06,87.066000
200,1.000410e+02,9.721247,1.459950e-05,86.466000
201,1.005470e+02,9.716747,1.992670e-05,92.784000
202,1.010410e+02,9.725258,1.842910e-05,117.900000
203,1.015400e+02,9.726583,9.298380e-06,47.658000
204,1.020430e+02,9.729784,1.067300e-05,90.324000
205,1.025400e+02,9.726038,1.749410e-05,118.158000
206,1.030400e+02,9.727978,2.809630e-05,65.556000
207,1.035400e+02,9.718796,1.336640e-05,102.540000
208,1.040410e+02,9.710078,1.511360e-05,83.520000
209,1.045420e+02,9.698715,1.461440e-05,101.088000
210,1.050410e+02,9.695545,1.544890e-05,67.044000
211,1.055410e+02,9.694144,1.547500e-05,71.394000
212,1.060460e+02,9.691635,1.016270e-05,87.588000
213,1.065410e+02,9.682710,1.750150e-05,91.626000
214,1.070410e+02,9.684174,1.901030e-05,130.146000
215,1.075400e+02,9.695741,1.180180e-05,116.562000
216,1.080390e+02,9.701374,1.168260e-05,112.410000
217,1.085420e+02,9.696577,9.823650e-06,80.070000
218,1.090420e+02,9.689420,1.722590e-05,104.334000
219,1.095450e+02,9.682899,2.587970e-05,88.848000
220,1.100480e+02,9.666837,1.930460e-05,70.836000
221,1.105420e+02,9.658878,8.866250e-06,83.802000
222,1.110480e+02,9.652649,1.151870e-05,82.080000
223,1.115420e+02,9.641526,1.666330e-05,107.970000
224,1.120460e+02,9.646847,9.637380e-06,94.236000
225,1.125410e+02,9.653783,1.914070e-05,73.254000
226,1.130420e+02,9.657809,2.191230e-05,107.628000
227,1.135410e+02,9.669044,2.139450e-05,109.278000
228,1.140420e+02,9.666769,1.902140e-05,60.078000
229,1.145410e+02,9.677140,1.532600e-05,57.576000
230,1.150400e+02,9.694057,1.317270e-05,87.726000
231,1.155400e+02,9.694707,1.909220e-05,95.568000
232,1.160430e+02,9.690218,1.730040e-05,115.392000
233,1.165410e+02,9.692327,1.541910e-05,68.016000
234,1.170410e+02,9.685620,1.278900e-05,91.638000
235,1.175430e+02,9.680555,1.684590e-05,109.200000
236,1.180440e+02,9.683359,1.764310e-05,74.910000
237,1.185400e+02,9.680844,1.372400e-05,85.812000
238,1.190420e+02,9.655864,1.108650e-05,60.036000
239,1.195420e+02,9.636855,1.278150e-05,94.188000
240,1.200450e+02,9.643072,1.249840e-05,102.060000
241,1.205410e+02,9.652695,1.259530e-05,75.636000
242,1.210430e+02,9.635287,7.536290e-06,79.776000
243,1.215430e+02,9.602525,1.765050e-05,93.564000
244,1.220430e+02,9.621793,1.398480e-05,94.116000
245,1.225470e+02,9.639198,1.424180e-05,103.974000
246,1.230400e+02,9.639939,1.525510e-05,79.056000
247,1.235400e+02,9.624069,1.189860e-05,100.692000
248,1.240420e+02,9.649697,1.414130e-05,114.540000
249,1.245480e+02,9.667011,1.814970e-05,76.734000
250,1.250450e+02,9.648920,9.965210e-06,69.192000
251,1.255470e+02,9.653348,9.439940e-06,91.416000
252,1.260410e+02,9.670434,1.552710e-05,121.578000
253,1.265460e+02,9.625830,1.868620e-05,101.844000
254,1.270510e+02,9.606841,1.470380e-05,86.094000
255,1.275430e+02,9.620687,1.402580e-05,82.044000
256,1.280440e+02,9.648917,1.801560e-05,102.804000
257,1.285430e+02,9.666823,1.415990e-05,99.540000
258,1.290460e+02,9.670323,1.111630e-05,70.932000
259,1.295410e+02,9.674288,1.698740e-05,76.248000
260,1.300410e+02,9.661991,1.601890e-05,112.626000
261,1.305400e+02,9.613194,1.856700e-05,96.534000
262,1.310400e+02,9.625798,1.520670e-05,46.824000
263,1.315480e+02,9.638951,1.386560e-05,82.146000
264,1.320400e+02,9.635572,1.575440e-05,95.832000
265,1.325420e+02,9.629714,2.163660e-05,113.694000
266,1.330430e+02,9.602129,1.109770e-05,114.120000
267,1.335410e+02,9.572867,1.893580e-05,58.848000
268,1.340490e+02,9.554769,1.127280e-05,75.306000
269,1.345430e+02,9.586588,1.143670e-05,145.584000
270,1.350400e+02,9.610477,1.526640e-05,81.666000
271,1.355400e+02,9.623260,1.293800e-05,97.842000
272,1.360570e+02,9.623647,1.184650e-05,84.846000
273,1.365420e+02,9.592032,1.127650e-05,83.544000
274,1.370420e+02,9.586283,1.982610e-05,105.534000
275,1.375410e+02,9.590897,7.607070e-06,56.670000
276,1.380410e+02,9.616496,1.199920e-05,54.606000
277,1.385410e+02,9.644361,1.855580e-05,88.044000
278,1.390480e+02,9.649904,1.787030e-05,99.288000
279,1.395410e+02,9.637774,1.822800e-05,44.568000
280,1.400460e+02,9.634934,1.112750e-05,67.368000
281,1.405440e+02,9.619011,1.247230e-05,72.786000
282,1.410460e+02,9.608490,2.025080e-05,125.676000
283,1.415420e+02,9.604926,1.433500e-05,100.674000
284,1.420420e+02,9.603065,1.554950e-05,97.290000
285,1.425400e+02,9.604790,1.088160e-05,77.964000
286,1.430460e+02,9.598017,1.765800e-05,118.764000
287,1.435400e+02,9.584885,1.667450e-05,130.206000
288,1.440400e+02,9.573643,1.843290e-05,72.834000
289,1.445470e+02,9.569111,2.063450e-05,76.902000
290,1.450430e+02,9.546884,1.373150e-05,77.868000
291,1.455520e+02,9.524532,1.889850e-05,122.808000
292,1.460420e+02,9.503353,1.550100e-05,93.756000
293,1.465410e+02,9.514717,6.534190e-06,88.380000
294,1.470420e+02,9.529462,1.943870e-05,100.026000
295,1.475420e+02,9.558308,1.494590e-05,102.078000
296,1.480430e+02,9.589526,1.855580e-05,84.120000
297,1.485400e+02,9.595995,1.214080e-05,91.746000
298,1.490420e+02,9.596241,1.320250e-05,87.882000
299,1.495420e+02,9.603887,1.591080e-05,88.368000
300,1.500410e+02,9.603729,2.245620e-05,115.914000
301,1.505430e+02,9.586645,1.611570e-05,62.544000
302,1.510410e+02,9.567228,9.652290e-06,104.898000
303,1.515420e+02,9.559829,1.210730e-05,94.446000
304,1.520470e+02,9.570368,2.233700e-05,124.752000
305,1.525390e+02,9.573706,1.212220e-05,69.654000
306,1.530430e+02,9.539073,9.402690e-06,104.016000
307,1.535570e+02,9.512424,1.403700e-05,90.234000
308,1.540410e+02,9.509597,1.278150e-05,70.080000
309,1.545470e+02,9.496065,1.189490e-05,76.104000
310,1.550410e+02,9.520424,1.264370e-05,89.406000
311,1.555470e+02,9.539661,1.021850e-05,119.604000
312,1.560420e+02,9.546900,2.176700e-05,111.612000
313,1.565420e+02,9.556298,1.270330e-05,67.668000
314,1.570430e+02,9.564483,1.016270e-05,71.778000
315,1.575430e+02,9.554848,6.765160e-06,105.744000
316,1.580390e+02,9.529528,2.364080e-05,91.968000
317,1.585410e+02,9.546705,1.197310e-05,71.586000
318,1.590410e+02,9.553282,1.599650e-05,91.428000
319,1.595410e+02,9.534964,1.746060e-05,85.602000
320,1.600400e+02,9.558012,1.408540e-05,101.730000
321,1.605420e+02,9.545262,1.309450e-05,59.976000
322,1.610400e+02,9.528542,1.085930e-05,59.766000
323,1.615410e+02,9.546514,6.403800e-06,110.466000
324,1.620400e+02,9.543616,1.660000e-05,122.862000
325,1.625610e+02,9.555811,2.577540e-05,107.190000
326,1.630430e+02,9.539948,1.396990e-05,102.546000
327,1.635470e+02,9.528867,1.375380e-05,93.822000
328,1.640400e+02,9.552814,1.574320e-05,97.032000
329,1.645410e+02,9.560437,1.757230e-05,88.062000
330,1.650400e+02,9.550756,1.760210e-05,85.128000
331,1.655420e+02,9.536927,9.149370e-06,92.298000
332,1.660460e+02,9.530688,1.215570e-05,94.872000
333,1.665410e+02,9.505740,1.387300e-05,92.670000
334,1.670430e+02,9.476133,1.620510e-05,91.212000
335,1.675410e+02,9.488832,1.314290e-05,66.882000
336,1.680480e+02,9.493576,1.949830e-05,102.186000
337,1.685420e+02,9.510914,1.920770e-05,83.520000
338,1.690450e+02,9.518982,1.728920e-05,70.200000
339,1.695400e+02,9.530999,1.543400e-05,70.920000
340,1.700470e+02,9.510070,1.661860e-05,82.788000
341,1.705420e+02,9.488850,1.471500e-05,101.040000
342,1.710480e+02,9.510832,2.353650e-05,77.358000
343,1.715430e+02,9.516840,9.592680e-06,70.188000
344,1.720420e+02,9.515641,1.025580e-05,84.060000
345,1.725480e+02,9.516407,1.510240e-05,101.646000
346,1.730400e+02,9.524874,2.029550e-05,94.716000
347,1.735390e+02,9.523083,1.226370e-05,46.278000
348,1.740420e+02,9.484222,5.248960e-06,88.812000
349,1.745430e+02,9.463579,1.072520e-05,98.292000
350,1.750570e+02,9.488318,1.756860e-05,65.166000
351,1.755410e+02,9.499762,1.157080e-05,91.758000
352,1.760400e+02,9.506340,1.420830e-05,59.454000
353,1.765400e+02,9.514392,1.271820e-05,109.398000
354,1.770400e+02,9.506452,1.380970e-05,71.034000
355,1.775450e+02,9.494386,1.299390e-05,55.176000
356,1.780430e+02,9.461732,1.057240e-05,67.128000
357,1.785410e+02,9.436090,1.762450e-05,129.960000
358,1.790410e+02,9.456636,1.570590e-05,68.262000
359,1.795410e+02,9.465614,1.319500e-05,90.792000
360,1.800590e+02,9.473764,1.869730e-05,90.150000
361,1.805400e+02,9.473280,1.399600e-05,58.170000
362,1.810410e+02,9.455462,1.741580e-05,105.546000
363,1.815520e+02,9.459224,1.247610e-05,122.478000
364,1.820430e+02,9.460708,7.625700e-06,58.014000
365,1.825470e+02,9.466249,1.645470e-05,92.154000
366,1.830440e+02,9.462947,1.596300e-05,77.850000
367,1.835470e+02,9.454167,1.521040e-05,84.696000
368,1.840500e+02,9.449445,1.399600e-05,74.568000
369,1.845460e+02,9.460384,8.355880e-06,88.224000
370,1.850410e+02,9.458501,1.911090e-05,88.074000
371,1.855410e+02,9.453865,1.420460e-05,70.902000
372,1.860400e+02,9.437285,1.575440e-05,73.680000
373,1.865470e+02,9.433887,1.155590e-05,84.192000
374,1.870430e+02,9.419050,8.732140e-06,105.330000
375,1.875420e+02,9.418185,2.131250e-05,112.260000
376,1.880410e+02,9.444952,1.963980e-05,87.384000
377,1.885410e+02,9.470401,1.469630e-05,88.692000
378,1.890540e+02,9.481485,1.644350e-05,67.770000
379,1.895400e+02,9.455043,1.142180e-05,93.828000
380,1.900400e+02,9.474845,1.762450e-05,83.790000
381,1.905450e+02,9.462599,1.683470e-05,90.894000
382,1.910410e+02,9.430913,8.691160e-06,66.312000
383,1.915410e+02,9.422368,1.275920e-05,110.412000
384,1.920420e+02,9.439597,9.104670e-06,89.208000
385,1.925420e+02,9.433764,1.210730e-05,90.900000
386,1.930430e+02,9.444051,5.267590e-06,94.416000
387,1.935400e+02,9.468235,1.201040e-05,95.844000
388,1.940400e+02,9.475331,1.273310e-05,94.740000
389,1.945420e+02,9.450266,1.030050e-05,46.404000
390,1.950560e+02,9.415442,1.244630e-05,82.482000
391,1.955530e+02,9.434990,1.309450e-05,106.572000
392,1.960420e+02,9.411217,1.310190e-05,81.648000
393,1.965420e+02,9.396038,1.236060e-05,80.670000
394,1.970480e+02,9.399292,1.057620e-05,73.578000
395,1.975480e+02,9.430737,1.730780e-05,85.416000
396,1.980670e+02,9.466467,1.666330e-05,102.294000
397,1.985410e+02,9.470050,1.471870e-05,79.500000
398,1.990450e+02,9.477286,5.673650e-06,86.112000
399,1.995430e+02,9.465644,1.836950e-05,65.868000
400,2.000510e+02,9.443347,1.422320e-05,76.452000
401,2.005410e+02,9.438112,1.601890e-05,99.018000
402,2.010400e+02,9.425534,1.858560e-05,37.470000
403,2.015430e+02,9.390900,1.103440e-05,98.910000
404,2.020490e+02,9.389373,1.198430e-05,102.576000
405,2.025410e+02,9.380174,1.677510e-05,127.458000
406,2.030410e+02,9.367464,1.655160e-05,86.496000
407,2.035410e+02,9.387259,1.272190e-05,57.066000
408,2.040420e+02,9.388500,1.306090e-05,76.626000
409,2.045490e+02,9.364324,2.161050e-05,96.630000
410,2.050460e+02,9.383317,1.350050e-05,82.494000
411,2.055400e+02,9.410130,1.100080e-05,82.044000
412,2.060410e+02,9.427947,1.740840e-05,92.022000
413,2.065570e+02,9.430339,1.614920e-05,87.660000
414,2.070410e+02,9.432224,1.665960e-05,103.194000
415,2.075410e+02,9.431895,1.705820e-05,89.286000
416,2.080410e+02,9.423796,1.371290e-05,95.544000
417,2.085420e+02,9.409580,1.250960e-05,88.854000
418,2.090430e+02,9.357769,1.886500e-05,115.062000
419,2.095410e+02,9.360622,1.563520e-05,110.502000
420,2.100420e+02,9.372046,1.321370e-05,67.140000
421,2.105420e+02,9.377381,1.138830e-05,89.310000
422,2.110470e+02,9.383062,1.939400e-05,124.332000
423,2.115460e+02,9.368747,1.604120e-05,47.574000
424,2.120410e+02,9.369177,1.730780e-05,95.634000
425,2.125490e+02,9.347700,9.041340e-06,86.862000
426,2.130420e+02,9.327757,1.504280e-05,97.014000
427,2.135450e+02,9.349915,1.327330e-05,83.310000
428,2.140420e+02,9.369349,8.303730e-06,72.540000
429,2.145400e+02,9.374174,1.345580e-05,91.950000
430,2.150400e+02,9.382732,1.491610e-05,92.748000
431,2.155540e+02,9.385142,1.301620e-05,78.774000
432,2.160420e+02,9.385493,1.623120e-05,103.038000
433,2.165420e+02,9.389958,1.126160e-05,81.846000
434,2.170420e+02,9.383098,1.371290e-05,121.320000
435,2.175410e+02,9.375525,1.889480e-05,110.094000
436,2.180420e+02,9.369110,1.388420e-05,22.350000
437,2.185440e+02,9.374185,6.873190e-06,106.512000
438,2.190430e+02,9.364028,1.021480e-05,119.832000
439,2.195420e+02,9.325688,1.519920e-05,113.352000
440,2.200500e+02,9.297297,2.041470e-05,78.936000
441,2.205410e+02,9.323830,1.274060e-05,96.132000
442,2.210410e+02,9.342790,1.135470e-05,88.860000
443,2.215410e+02,9.355818,1.946100e-05,85.356000
444,2.220410e+02,9.357271,2.211340e-05,89.196000
445,2.225430e+02,9.337237,1.155220e-05,95.334000
446,2.230400e+02,9.339850,1.738980e-05,73.986000
447,2.235400e+02,9.355044,1.679370e-05,101.682000
448,2.240540e+02,9.343413,2.258660e-05,103.812000
449,2.245400e+02,9.330311,1.187630e-05,78.216000
450,2.250520e+02,9.346789,1.295290e-05,79.542000
451,2.255410e+02,9.359344,1.462930e-05,124.014000
452,2.260460e+02,9.359842,2.329810e-05,93.006000
453,2.265400e+02,9.318790,1.658510e-05,78.426000
454,2.270480e+02,9.332511,9.879530e-06,69.060000
455,2.275410e+02,9.344267,6.496940e-06,81.486000
456,2.280440e+02,9.347081,1.035260e-05,116.628000
457,2.285410e+02,9.349708,1.605240e-05,96.030000
458,2.290410e+02,9.332928,1.459570e-05,72.738000
459,2.295410e+02,9.294016,1.746800e-05,95.442000
460,2.300440e+02,9.292638,1.469260e-05,74.832000
461,2.305410e+02,9.324849,1.853720e-05,69.810000
462,2.310400e+02,9.321787,1.231590e-05,77.886000
463,2.315410e+02,9.320310,1.636900e-05,88.572000
464,2.320400e+02,9.348960,1.680490e-05,100.638000
465,2.325390e+02,9.353944,1.066930e-05,81.480000
466,2.330530e+02,9.334977,1.502040e-05,97.110000
467,2.335410e+02,9.336049,1.174960e-05,97.926000
468,2.340440e+02,9.337173,1.209610e-05,110.988000
469,2.345400e+02,9.330642,1.361600e-05,93.780000
470,2.350400e+02,9.327195,7.376100e-06,101.490000
471,2.355490e+02,9.310783,1.073630e-05,89.064000
472,2.360420e+02,9.257555,1.587730e-05,94.440000
473,2.365470e+02,9.252831,2.241890e-05,102.306000
474,2.370430e+02,9.239159,1.974420e-05,103.050000
475,2.375430e+02,9.237963,1.665590e-05,60.834000
476,2.380410e+02,9.233993,1.415620e-05,85.530000
477,2.385410e+02,9.255179,1.429770e-05,133.878000
478,2.390420e+02,9.302708,1.343720e-05,90.156000
479,2.395500e+02,9.327865,8.925850e-06,100.698000
480,2.400430e+02,9.350944,9.980110e-06,79.002000
481,2.405540e+02,9.359066,1.578420e-05,129.534000
482,2.410440e+02,9.351018,1.600770e-05,67.062000
483,2.415490e+02,9.356619,1.577300e-05,74.346000
484,2.420510e+02,9.346934,5.446400e-06,79.230000
485,2.425470e+02,9.330746,1.535580e-05,104.346000
486,2.430480e+02,9.321782,1.702100e-05,99.306000
487,2.435400e+02,9.301512,1.380600e-05,73.710000
488,2.440400e+02,9.289108,1.142920e-05,70.182000
489,2.445400e+02,9.277146,7.551190e-06,77.334000
490,2.450420e+02,9.278000,1.788150e-05,124.098000
491,2.455460e+02,9.281489,1.900650e-05,76.386000
492,2.460410e+02,9.274267,1.197690e-05,109.842000
493,2.465410e+02,9.260182,1.453240e-05,63.312000
494,2.470400e+02,9.254710,1.791500e-05,110.562000
495,2.475400e+02,9.241568,2.197560e-05,79.182000
496,2.480410e+02,9.240088,1.117590e-05,47.730000
